wcvp_id|ipni_id|family|taxon_name|authority|infra_rank|only_synonym_has_common_name
372256|77089753-1|Rubiaceae|Benkara fasciculata|(Roxb.) Ridsdale||Y
20482|912144-1|Rubiaceae|Benkara malabarica|(Lam.) Tirveng.||
375158|60453100-2|Rubiaceae|Benkara sinensis|(Lour.) Ridsdale||Y
20819|744416-1|Rubiaceae|Bertiera batesii|Wernham||
20870|744458-1|Rubiaceae|Bertiera loraria|N.Hallé||
20890|744478-1|Rubiaceae|Bertiera racemosa|(G.Don) K.Schum.||
20901|744486-1|Rubiaceae|Bertiera subsessilis|Hiern||
23597|35671-2|Rubiaceae|Bouvardia erecta|(DC.) Standl.||
23672|745109-1|Rubiaceae|Bouvardia ternifolia|(Cav.) Schltdl.||
339965|77111445-1|Rubiaceae|Bremeria landia|(Poir.) Razafim. & Alejandro||Y
24347|745133-1|Rubiaceae|Brenania brieyi|(De Wild.) E.M.A.Petit||
24354|910167-1|Rubiaceae|Breonadia salicina|(Vahl) Hepper & J.R.I.Wood||
24358|745138-1|Rubiaceae|Breonia chinensis|(Lam.) Capuron||
24368|745149-1|Rubiaceae|Breonia madagascariensis|A.Rich. ex DC.||
528641|77177796-1|Rubiaceae|Bridsonia chamaedendrum|(Kuntze) Verstraete & A.E.van Wyk||Y
547706|77219732-1|Rubiaceae|Buchozia japonica|(Thunb.) Callm.||Y
28037|745198-1|Rubiaceae|Burchellia bubalina|(L.f.) Sims||
32055|745241-1|Rubiaceae|Calycophyllum candidissimum|(Vahl) DC.||
32059|969466-1|Rubiaceae|Calycophyllum megistocaulum|(K.Krause) C.M.Taylor||
32061|43051-2|Rubiaceae|Calycophyllum multiflorum|Griseb.||
32062|43052-2|Rubiaceae|Calycophyllum obovatum|(Ducke) Ducke||
32065|745249-1|Rubiaceae|Calycophyllum spruceanum|(Benth.) Hook.f. ex K.Schum.||
32138|745260-1|Rubiaceae|Calycosia lageniformis|(Gillespie) A.C.Sm.||
32147|745266-1|Rubiaceae|Calycosia petiolata|A.Gray||
32153|908483-1|Rubiaceae|Calycosiphonia spathicalyx|(K.Schum.) Robbr.||
33445|745299-1|Rubiaceae|Canthium aciculatum|Ridl.||
33456|745310-1|Rubiaceae|Canthium angustifolium|Roxb.||
33529|745367-1|Rubiaceae|Canthium ciliatum|(D.Dietr.) Kuntze||
33541|745378-1|Rubiaceae|Canthium coromandelicum|(Burm.f.) Alston||
533868|77195140-1|Rubiaceae|Canthiumera glabra|(Blume) K.M.Wong & Mahyuni||Y
533607|77195143-1|Rubiaceae|Canthiumera neilgherrensis var. chartacea|(Gamble) K.M.Wong|var.|Y
33633|745464-1|Rubiaceae|Canthium horridum|Blume||
33645|745470-1|Rubiaceae|Canthium inerme|(L.f.) Kuntze||
33764|745582-1|Rubiaceae|Canthium parvifolium|Roxb.||
33807|745616-1|Rubiaceae|Canthium rheedei|DC.||
33830|745637-1|Rubiaceae|Canthium scandens|Blume||Y
33847|745652-1|Rubiaceae|Canthium simile|Merr. & Chun||
33852|745658-1|Rubiaceae|Canthium spinosum|(Klotzsch ex Eckl. & Zeyh.) Kuntze||
539077|77210192-1|Rubiaceae|Capirona macrophylla|(Poepp.) Delprete||Y
216417|1214950-2|Rubiaceae|Carapichea ipecacuanha|(Brot.) L.Andersson||
35707|319135-2|Rubiaceae|Catesbaea spinosa|L.||
36199|987285-1|Rubiaceae|Catunaregam longispina|(Link) Tirveng.||
36201|745903-1|Rubiaceae|Catunaregam nilotica|(Stapf) Tirveng.||
36202|912208-1|Rubiaceae|Catunaregam nutans|(Roxb.) Tirveng.||
36206|745904-1|Rubiaceae|Catunaregam spinosa|(Thunb.) Tirveng.||
216422|60426838-2|Rubiaceae|Catunaregam taylorii|(S.Moore) Bridson||Y
36208|745905-1|Rubiaceae|Catunaregam tomentosa|(Blume ex DC.) Tirveng.||
36701|746200-1|Rubiaceae|Cephalanthus angustifolius|Lour.||Y
36710|52091-2|Rubiaceae|Cephalanthus glabratus|(Spreng.) K.Schum.||
36716|746216-1|Rubiaceae|Cephalanthus natalensis|Oliv.||
36721|319140-2|Rubiaceae|Cephalanthus occidentalis|L.||
37233|746246-1|Rubiaceae|Ceriscoides campanulata|(Roxb.) Tirveng.||
37239|746249-1|Rubiaceae|Ceriscoides turgida|(Roxb.) Tirveng.||
38447|746277-1|Rubiaceae|Chassalia albiflora|K.Krause||
273520|77089810-1|Rubiaceae|Chassalia blumeana|Govaerts||
38478|901691-1|Rubiaceae|Chassalia coriacea|Verdc.||
38484|746289-1|Rubiaceae|Chassalia curviflora|(Wall.) Thwaites||
38512|746368-1|Rubiaceae|Chassalia kolly|(Schumach.) Hepper||
38581|746327-1|Rubiaceae|Chassalia umbraticola|Vatke||
38583|77167871-1|Rubiaceae|Chassalia umbraticola subsp. umbraticola||subsp.|
39048|56522-2|Rubiaceae|Chimarrhis hookeri|K.Schum.||
39061|308173-2|Rubiaceae|Chimarrhis turbinata|DC.||
39067|56535-2|Rubiaceae|Chiococca alba|(L.) Hitchc.||
39122|746483-1|Rubiaceae|Chiococca phaenostemon|Schltdl.||
39168|77167892-1|Rubiaceae|Chione venosa var. venosa||var.|Y
39578|57096-2|Rubiaceae|Chomelia paniculata|(Bartl. ex DC.) Steyerm.||
331517|77065717-1|Rubiaceae|Ciliosemina pedunculata|(H.Karst.) Antonelli||
331518|77065718-1|Rubiaceae|Ciliosemina purdieana|(Wedd.) Antonelli||
40552|746708-1|Rubiaceae|Cinchona barbacoensis|H.Karst.||
40562|746718-1|Rubiaceae|Cinchona calisaya|Wedd.||
40643|746776-1|Rubiaceae|Cinchona glandulifera|Ruiz & Pav.||
40659|746793-1|Rubiaceae|Cinchona hirsuta|Ruiz & Pav.||
40673|746806-1|Rubiaceae|Cinchona lancifolia|Mutis||
40685|746816-1|Rubiaceae|Cinchona lucumifolia|Pav. ex Lindl.||
40689|746820-1|Rubiaceae|Cinchona macrocalyx|Pav. ex DC.||
40699|746828-1|Rubiaceae|Cinchona micrantha|Ruiz & Pav.||
40709|746834-1|Rubiaceae|Cinchona mutisii|Lamb.||
40714|746837-1|Rubiaceae|Cinchona nitida|Ruiz & Pav.||
40720|58723-2|Rubiaceae|Cinchona officinalis|L.||
40739|746855-1|Rubiaceae|Cinchona parabolica|Pav.||
40754|746868-1|Rubiaceae|Cinchona pitayensis|(Wedd.) Wedd.||
40760|746872-1|Rubiaceae|Cinchona pubescens|Vahl||
40788|746895-1|Rubiaceae|Cinchona scrobiculata|Bonpl.||
40826|746925-1|Rubiaceae|Cinchona villosa|Pav. ex Lindl.||
44296|60444574-2|Rubiaceae|Coccocypselum capitatum|(Graham) C.B.Costa & Mamede||Y
44313|61955-2|Rubiaceae|Coccocypselum guianense|(Aubl.) K.Schum.||
44319|746963-1|Rubiaceae|Coccocypselum hirsutum|Bartl. ex DC.||
44693|908557-1|Rubiaceae|Coddia rudis|(E.Mey. ex Harv.) Verdc.||
45400|747038-1|Rubiaceae|Coffea arabica|L.||
45439|747048-1|Rubiaceae|Coffea benghalensis|B.Heyne ex Roth||
45464|747068-1|Rubiaceae|Coffea canephora|Pierre ex A.Froehner||
45529|747103-1|Rubiaceae|Coffea ebracteolata|(Hiern) Brenan||Y
45535|747109-1|Rubiaceae|Coffea eugenioides|S.Moore||
45605|747169-1|Rubiaceae|Coffea liberica|W.Bull||
45608|77189827-1|Rubiaceae|Coffea liberica var. dewevrei|(De Wild. & T.Durand) Lebrun|var.|Y
217091|77169346-1|Rubiaceae|Coffea liberica var. liberica||var.|Y
466730|77114854-1|Rubiaceae|Coffea mannii|(Hook.f.) A.P.Davis||Y
45636|747190-1|Rubiaceae|Coffea mauritiana|Lam.||
45698|747242-1|Rubiaceae|Coffea racemosa|Lour.||
45730|747266-1|Rubiaceae|Coffea stenophylla|G.Don||
45748|747284-1|Rubiaceae|Coffea travancorensis|Wight & Arn.||
539763|77211855-1|Rubiaceae|Colletoecema tortistilum|(K.Schum.) Ntore & O.Lachenaud||Y
46637|747347-1|Rubiaceae|Conostomium longitubum|(Beck) Cufod.||
46639|747349-1|Rubiaceae|Conostomium natalense|(Hochst.) Bremek.||
46644|747350-1|Rubiaceae|Conostomium quadrangulare|(Rendle) Cufod.||
46648|747354-1|Rubiaceae|Conostomium zoutpansbergense|(Bremek.) Bremek.||
46809|747411-1|Rubiaceae|Coprosma foetidissima|J.R.Forst. & G.Forst.||
46844|77167968-1|Rubiaceae|Coprosma lucida var. lucida||var.|
46894|747470-1|Rubiaceae|Coprosma persicifolia|A.Gray||
46935|747499-1|Rubiaceae|Coprosma robusta|Raoul||
46995|747540-1|Rubiaceae|Coptosapelta diffusa|(Champ. ex Benth.) Steenis||
46998|747543-1|Rubiaceae|Coptosapelta griffithii|Hook.f.||
47009|747553-1|Rubiaceae|Coptosapelta tomentosa|(Blume) Valeton ex K.Heyne||
346549|77080904-1|Rubiaceae|Coptosperma borbonicum|(Hend. & Andr.Hend.) De Block||Y
216458|20009937-1|Rubiaceae|Coptosperma graveolens|(S.Moore) Degreef||
462812|77107960-1|Rubiaceae|Cordylostigma virgatum|(Willd.) Groeninckx & Dessein||Y
48183|747599-1|Rubiaceae|Corynanthe johimbe|K.Schum.||
48184|747600-1|Rubiaceae|Corynanthe lane-poolei|Hutch.||Y
48185|747601-1|Rubiaceae|Corynanthe macroceras|K.Schum.||Y
48186|747602-1|Rubiaceae|Corynanthe mayumbensis|(R.D.Good) N.Hallé||
48188|747604-1|Rubiaceae|Corynanthe pachyceras|K.Schum.||
48189|747605-1|Rubiaceae|Corynanthe paniculata|Welw.||
489731|77142556-1|Rubiaceae|Corynanthe talbotii|(Wernham) Å.Krüger & Löfstrand||Y
48341|66725-2|Rubiaceae|Cosmibuena grandiflora|(Ruiz & Pav.) Rusby||
48570|67491-2|Rubiaceae|Coutarea hexandra|(Jacq.) K.Schum.||
48726|747801-1|Rubiaceae|Craterispermum caudatum|Hutch.||
48727|747802-1|Rubiaceae|Craterispermum cerinanthum|Hiern||
48729|747804-1|Rubiaceae|Craterispermum dewevrei|De Wild. & T.Durand||
48736|747810-1|Rubiaceae|Craterispermum laurinum|(Poir.) Benth.||
48739|747813-1|Rubiaceae|Craterispermum microdon|Baker||
48743|747818-1|Rubiaceae|Craterispermum schweinfurthii|Hiern||
48766|747837-1|Rubiaceae|Cremaspora triflora|(Thonn.) K.Schum.||
49177|747858-1|Rubiaceae|Crossopteryx febrifuga|(Afzel. ex G.Don) Benth.||
51752|747959-1|Rubiaceae|Cruciata laevipes|Opiz||Y
539532|77211013-1|Rubiaceae|Crusea simplex|(Willd.) J.H.Kirkbr. & Wiersema||Y
52487|748056-1|Rubiaceae|Cuviera acutiflora|DC.||
52500|748070-1|Rubiaceae|Cuviera longiflora|Hiern||
56214|748105-1|Rubiaceae|Damnacanthus giganteus|(Makino) Nakai||Y
56220|748107-1|Rubiaceae|Damnacanthus indicus|C.F.Gaertn.||
56287|748144-1|Rubiaceae|Danais fragrans|(Lam.) Pers.||
496574|77147274-1|Rubiaceae|Debia ovatifolia|(Cav.) Neupane & N.Wikstr.||Y
56714|912373-1|Rubiaceae|Deccania pubescens|(Roth) Tirveng.||
56715|922044-1|Rubiaceae|Deccania pubescens var. candolleana|(Wight & Arn.) Tirveng.|var.|
56760|77108-2|Rubiaceae|Declieuxia cordigera|Mart. ex Zucc.||
60264|748287-1|Rubiaceae|Dentella repens|(L.) J.R.Forst. & G.Forst.||
61545|748339-1|Rubiaceae|Didymaea mexicana|Hook.f.||
61673|748346-1|Rubiaceae|Didymosalpinx abbeokutae|(Hiern) Keay||
496579|77147275-1|Rubiaceae|Dimetia ampliflora|(Hance) Neupane & N.Wikstr.||Y
496591|77147276-1|Rubiaceae|Dimetia capitellata|(Wall. ex G.Don) Neupane & N.Wikstr.||Y
540014|77212575-1|Rubiaceae|Dimetia hedyotidea|(DC.) T.C.Hsu||Y
490093|77127922-1|Rubiaceae|Dimetia scandens|(Roxb.) R.J.Wang||Y
62060|748449-1|Rubiaceae|Diodia rubricosa|Hiern||
62106|80624-2|Rubiaceae|Dioicodendron dioicum|(K.Schum. & K.Krause) Steyerm.||
62539|748497-1|Rubiaceae|Diplospora dubia|(Lindl.) Masam.||
62540|748498-1|Rubiaceae|Diplospora erythrospora|(Thwaites) Bedd.||
63070|962659-1|Rubiaceae|Discospermum abnorme|(Korth.) S.J.Ali & Robbr.||Y
63080|748560-1|Rubiaceae|Discospermum javanicum|(Miq.) Kuntze||Y
63085|748565-1|Rubiaceae|Discospermum sphaerocarpum|Dalzell ex Hook.f.||Y
63471|748568-1|Rubiaceae|Diyaminauclea zeylanica|(Hook.f.) Ridsdale||
63581|748585-1|Rubiaceae|Dolicholobium oblongifolium|A.Gray||Y
372583|77086220-1|Rubiaceae|Dolichopentas decora|(S.Moore) Kårehed & B.Bremer||Y
372612|77086225-1|Rubiaceae|Dolichopentas longiflora|(Oliv.) Kårehed & B.Bremer||Y
65307|748660-1|Rubiaceae|Duroia eriopila|L.f.||
65313|86133-2|Rubiaceae|Duroia genipoides|Hook.f. ex K.Schum.||
65315|86135-2|Rubiaceae|Duroia hirsuta|(Poepp.) K.Schum.||
65317|86137-2|Rubiaceae|Duroia kotchubaeoides|Steyerm.||
65335|86152-2|Rubiaceae|Duroia petiolaris|Spruce ex K.Schum.||
65339|60467403-2|Rubiaceae|Duroia saccifera|(Mart. ex Schult. & Schult.f.) K.Schum.||
66316|88958-2|Rubiaceae|Elaeagia karstenii|Standl.||
66891|748742-1|Rubiaceae|Emmenopterys henryi|Oliv.||
66896|90501-2|Rubiaceae|Emmeorhiza umbellata|(Spreng.) K.Schum.||
457323|77101480-1|Rubiaceae|Empogona cacondensis|(Hiern) Tosh & Robbr.||Y
457334|77101464-1|Rubiaceae|Empogona lanceolata|(Sond.) Tosh & Robbr.||Y
457339|77101469-1|Rubiaceae|Empogona ovalifolia|(Hiern) Tosh & Robbr.||
457341|77101472-1|Rubiaceae|Empogona ovalifolia var. taylorii|(S.Moore) Tosh & Robbr.|var.|
457347|77101475-1|Rubiaceae|Empogona welwitschii|(K.Schum.) Tosh & Robbr.||Y
71816|315444-2|Rubiaceae|Erithalis fruticosa|L.||
71844|748814-1|Rubiaceae|Ernodea littoralis|Sw.||
74187|748828-1|Rubiaceae|Euclinia longiflora|Salisb.||
525315|77164463-1|Rubiaceae|Eumachia archboldiana|(Fosberg) Barrabé, C.M.Taylor & Razafim.||Y
534065|77195623-1|Rubiaceae|Eumachia extensa|(Miq.) I.M.Turner||Y
525449|77164469-1|Rubiaceae|Eumachia forsteriana|(A.Gray) Barrabé, C.M.Taylor & Razafim.||Y
525459|77164477-1|Rubiaceae|Eumachia leptothyrsa|(Miq.) Barrabé, C.M.Taylor & Razafim.||Y
525462|77164481-1|Rubiaceae|Eumachia leptothyrsa var. longicarpa|(Valeton) Barrabé, C.M.Taylor & Razafim.|var.|Y
520693|77154321-1|Rubiaceae|Eumachia microdon|(DC.) Delprete & J.H.Kirkbr.||Y
534066|77195624-1|Rubiaceae|Eumachia montana|(Blume) I.M.Turner||Y
525541|77164426-1|Rubiaceae|Eumachia oddonii|(De Wild.) Razafim. & C.M.Taylor||Y
525499|77164490-1|Rubiaceae|Eumachia oncocarpa|(K.Schum.) Barrabé, C.M.Taylor & Razafim.||Y
534067|77195625-1|Rubiaceae|Eumachia rostrata|(Blume) I.M.Turner||Y
83242|748862-1|Rubiaceae|Exallage auricularia|(L.) Bremek.||
496767|77147284-1|Rubiaceae|Exallage chrysotricha|(Palib.) Neupane & N.Wikstr.||
534312|77203407-1|Rubiaceae|Exallage cristata|(Willd.) Nandikar & K.C.Kishor||Y
496769|77147286-1|Rubiaceae|Exallage insularis|(Spreng.) Neupane & N.Wikstr.||Y
496770|77147287-1|Rubiaceae|Exallage lapeyrousei|(DC.) Neupane & N.Wikstr.||Y
83257|748876-1|Rubiaceae|Exallage paradoxa|(Kurz) Bremek.||Y
83265|748884-1|Rubiaceae|Exallage ulmifolia|(Wall.) Bremek.||Y
83532|1125915-2|Rubiaceae|Exostema caribaeum|(Jacq.) Schult.||
83644|748950-1|Rubiaceae|Fadogia ancylantha|Schweinf.||
83657|748960-1|Rubiaceae|Fadogia cienkowskii|Schweinf.||
83658|77168410-1|Rubiaceae|Fadogia cienkowskii var. cienkowskii||var.|
83666|77168417-1|Rubiaceae|Fadogia elskensii var. elskensii||var.|
83668|748968-1|Rubiaceae|Fadogia erythrophloea|(K.Schum. & K.Krause) Hutch. & Dalziel||
83674|748973-1|Rubiaceae|Fadogia glaberrima|Welw. ex Hiern||
83682|748979-1|Rubiaceae|Fadogia homblei|De Wild.||
83705|749002-1|Rubiaceae|Fadogia pobeguinii|Pobég.||
83721|749015-1|Rubiaceae|Fadogia tetraquetra|K.Schum. & K.Krause||
83722|919913-1|Rubiaceae|Fadogia tetraquetra var. grandiflora|(Robyns) Verdc.|var.|
84066|749120-1|Rubiaceae|Faramea glandulosa|Poepp.||
84148|1187456-2|Rubiaceae|Faramea occidentalis|(L.) A.Rich.||
84334|103549-2|Rubiaceae|Ferdinandusa chlorantha|(Wedd.) Standl.||Y
84358|749319-1|Rubiaceae|Ferdinandusa rudgeoides|(Benth.) Wedd.||
84370|749328-1|Rubiaceae|Feretia apodanthera|Delile||
84371|77168418-1|Rubiaceae|Feretia apodanthera subsp. apodanthera||subsp.|
84374|890259-1|Rubiaceae|Feretia apodanthera subsp. tanzaniensis|Bridson|subsp.|
84954|749370-1|Rubiaceae|Gaertnera cooperi|Hutch. & M.B.Moss||
84992|749388-1|Rubiaceae|Gaertnera liberiensis|E.M.A.Petit||
85017|546305-1|Rubiaceae|Gaertnera paniculata|Benth.||
85027|546312-1|Rubiaceae|Gaertnera psychotrioides|(DC.) Baker||
85058|749411-1|Rubiaceae|Gaertnera vaginans|(DC.) Merr.||
85510|999398-1|Rubiaceae|Galianthe brasiliensis|(Spreng.) E.L.Cabral & Bacigalupo||
85512|77168428-1|Rubiaceae|Galianthe brasiliensis subsp. brasiliensis||subsp.|Y
85514|963747-1|Rubiaceae|Galianthe centranthoides|(Cham. & Schltdl.) E.L.Cabral||
85525|963754-1|Rubiaceae|Galianthe eupatorioides|(Cham. & Schltdl.) E.L.Cabral||
85550|749445-1|Rubiaceae|Galianthe verbenoides|(Cham. & Schltdl.) Griseb.||Y
85578|749462-1|Rubiaceae|Galium acutum|Edgew.||
85609|749481-1|Rubiaceae|Galium album|Mill.||
85676|30007294-2|Rubiaceae|Galium aparine|L.||
85701|749517-1|Rubiaceae|Galium aparinoides|Forssk.||
85737|749552-1|Rubiaceae|Galium asperifolium|Wall.||
85755|749561-1|Rubiaceae|Galium asprellum|Michx.||
85820|749611-1|Rubiaceae|Galium bigeminum|Griseb.||
85836|749626-1|Rubiaceae|Galium boreale|L.||
85919|749661-1|Rubiaceae|Galium bungei|Steud.||
85966|890286-1|Rubiaceae|Galium capense subsp. garipense|(Sond.) Puff|subsp.|
86048|749731-1|Rubiaceae|Galium circaezans|Michx.||
86105|749751-1|Rubiaceae|Galium concinnum|Torr. & A.Gray||
86248|749853-1|Rubiaceae|Galium elegans|Wall.||
86281|107022-2|Rubiaceae|Galium eriocarpum|Bartl. ex DC.||
86301|749883-1|Rubiaceae|Galium fendleri|A.Gray||
86408|749951-1|Rubiaceae|Galium glandulosum|Hand.-Mazz.||
86504|750013-1|Rubiaceae|Galium hirtiflorum|Req. ex DC.||
86507|750014-1|Rubiaceae|Galium hirtum|Lam.||
86544|750043-1|Rubiaceae|Galium hypocarpium|(L.) Endl. ex Griseb.||Y
86548|77168448-1|Rubiaceae|Galium hypocarpium subsp. hypocarpium||subsp.|
86608|750082-1|Rubiaceae|Galium × jarynae|Wol.||Y
86697|750150-1|Rubiaceae|Galium latoramosum|Clos||
86710|107094-2|Rubiaceae|Galium lilloi|Hicken||
86800|750229-1|Rubiaceae|Galium mexicanum|Kunth||
86839|750253-1|Rubiaceae|Galium mollugo|L.||
86904|890317-1|Rubiaceae|Galium mucroniferum var. dregeanum|(Sond.) Puff|var.|
87028|750339-1|Rubiaceae|Galium odoratum|(L.) Scop.||
87072|750370-1|Rubiaceae|Galium palustre|L.||
87347|750541-1|Rubiaceae|Galium rivale|(Sm.) Griseb.||Y
87355|750546-1|Rubiaceae|Galium rotundifolium|L.||
87372|750553-1|Rubiaceae|Galium rubioides|L.||Y
87518|750642-1|Rubiaceae|Galium simense|Fresen.||
87547|750665-1|Rubiaceae|Galium spurium|L.||
87551|890332-1|Rubiaceae|Galium spurium subsp. africanum|Verdc.|subsp.|
87713|750747-1|Rubiaceae|Galium tomentosum|Thunb.||
87745|750768-1|Rubiaceae|Galium trifidum|L.||
87764|750771-1|Rubiaceae|Galium triflorum|Michx.||
87822|750800-1|Rubiaceae|Galium uniflorum|Michx.||
87863|750829-1|Rubiaceae|Galium verum|L.||
88098|750896-1|Rubiaceae|Gardenia angkorensis|Pit.||
88106|750904-1|Rubiaceae|Gardenia aqualla|Stapf & Hutch.||
88115|750915-1|Rubiaceae|Gardenia aubryi|Vieill.||
88127|750929-1|Rubiaceae|Gardenia brachythamnus|(K.Schum.) Launert||
88136|750939-1|Rubiaceae|Gardenia cambodiana|Pit.||
88162|750968-1|Rubiaceae|Gardenia cornuta|Hemsl.||
88163|750969-1|Rubiaceae|Gardenia coronaria|Banks||
88168|902085-1|Rubiaceae|Gardenia crameri|Tirveng.||
88196|751008-1|Rubiaceae|Gardenia erubescens|Stapf & Hutch.||
88218|902086-1|Rubiaceae|Gardenia fosbergii|Tirveng.||
88243|751047-1|Rubiaceae|Gardenia gummifera|L.f.||
88258|751061-1|Rubiaceae|Gardenia imperialis|K.Schum.||
88270|751073-1|Rubiaceae|Gardenia jasminoides|J.Ellis||
88291|751091-1|Rubiaceae|Gardenia latifolia|Aiton||
88325|751128-1|Rubiaceae|Gardenia megasperma|F.Muell.||
88347|751152-1|Rubiaceae|Gardenia nitida|Hook.||
88356|751162-1|Rubiaceae|Gardenia obtusifolia|Roxb. ex Hook.f.||
376495|77176829-1|Rubiaceae|Gardenia oudiepe|Vieill.||
88409|751215-1|Rubiaceae|Gardenia resinifera|Roth||
88410|751217-1|Rubiaceae|Gardenia resiniflua|Hiern||
88411|77168491-1|Rubiaceae|Gardenia resiniflua subsp. resiniflua||subsp.|
88451|751250-1|Rubiaceae|Gardenia sokotensis|Hutch.||
88467|751266-1|Rubiaceae|Gardenia stenophylla|Merr.||
88472|751271-1|Rubiaceae|Gardenia storckii|Oliv.||
88482|751281-1|Rubiaceae|Gardenia taitensis|DC.||
88486|751285-1|Rubiaceae|Gardenia ternifolia|Schumach. & Thonn.||
88488|890351-1|Rubiaceae|Gardenia ternifolia subsp. jovis-tonantis|(Welw.) Verdc.|subsp.|
88487|890350-1|Rubiaceae|Gardenia ternifolia var. goetzei|(Stapf & Hutch.) Verdc.|var.|
88497|751291-1|Rubiaceae|Gardenia thunbergia|Thunb.||
88510|751303-1|Rubiaceae|Gardenia tubifera|Wall. ex Roxb.||
88513|77168488-1|Rubiaceae|Gardenia tubifera var. tubifera||var.|Y
88520|751312-1|Rubiaceae|Gardenia urvillei|Montrouz.||
88528|751322-1|Rubiaceae|Gardenia vogelii|Hook.f.||
88530|751323-1|Rubiaceae|Gardenia volkensii|K.Schum.||
88532|890353-1|Rubiaceae|Gardenia volkensii subsp. spathulifolia|(Stapf & Hutch.) Verdc.|subsp.|
89085|751331-1|Rubiaceae|Genipa americana|L.||
89143|108120-2|Rubiaceae|Genipa spruceana|Steyerm.||
89612|751414-1|Rubiaceae|Geophila afzelii|Hiern||
89629|1211972-2|Rubiaceae|Geophila herbacea|(Jacq.) K.Schum.||
89637|751436-1|Rubiaceae|Geophila humifusa|King & Gamble||
89648|751448-1|Rubiaceae|Geophila melanocarpa|Ridl.||
89653|751452-1|Rubiaceae|Geophila obvallata|(Schumach. & Thonn.) Didr.||
89661|751456-1|Rubiaceae|Geophila pilosa|H.Pearson||
89664|751460-1|Rubiaceae|Geophila renaris|De Wild. & T.Durand||
89668|109024-2|Rubiaceae|Geophila repens|(L.) I.M.Johnst.||
91673|112495-2|Rubiaceae|Gonzalagunia cornifolia|(Kunth) Standl.||
91700|30107991-2|Rubiaceae|Gonzalagunia panamensis|(Cav.) K.Schum.||
91710|112531-2|Rubiaceae|Gonzalagunia rudis|(Standl.) Standl.||
92633|20008159-1|Rubiaceae|Greenea corymbosa|(Jack) Voigt||
93112|751850-1|Rubiaceae|Guettarda angelica|Mart. ex Müll.Arg.||
93116|751854-1|Rubiaceae|Guettarda argentea|Lam.||
93150|114501-2|Rubiaceae|Guettarda combsii|Urb.||
93185|114528-2|Rubiaceae|Guettarda elliptica|Sw.||
93286|752026-1|Rubiaceae|Guettarda platypoda|DC.||
93305|752046-1|Rubiaceae|Guettarda rhabdocalyx|Müll.Arg.||
93328|752069-1|Rubiaceae|Guettarda speciosa|L.||
93378|752114-1|Rubiaceae|Guettardella chinensis|Champ. ex Benth.||Y
93381|914064-1|Rubiaceae|Guettardella inconspicua|(Seem.) M.E.Jansen||Y
473285|77117548-1|Rubiaceae|Gynochthodes cochinchinensis|(DC.) Razafim. & B.Bremer||Y
93910|752119-1|Rubiaceae|Gynochthodes coriacea|Blume||
473264|77117592-1|Rubiaceae|Gynochthodes officinalis|(F.C.How) Razafim. & B.Bremer||
473229|77117594-1|Rubiaceae|Gynochthodes parvifolia|(Bartl. ex DC.) Razafim. & B.Bremer||Y
473263|77117618-1|Rubiaceae|Gynochthodes umbellata|(L.) Razafim. & B.Bremer||Y
95989|117176-2|Rubiaceae|Hamelia axillaris|Sw.||
95991|117178-2|Rubiaceae|Hamelia barbata|Standl.||
96018|117196-2|Rubiaceae|Hamelia longipes|Standl.||
96031|752194-1|Rubiaceae|Hamelia patens|Jacq.||
96040|752199-1|Rubiaceae|Hamelia rostrata|Bartl. ex DC.||Y
96041|117210-2|Rubiaceae|Hamelia rovirosae|Wernham||
96933|752239-1|Rubiaceae|Hedyotis acutangula|Champ. ex Benth.||
96941|752247-1|Rubiaceae|Hedyotis albonerva|Bedd.||
96966|60459245-2|Rubiaceae|Hedyotis articularis|R.Br. ex Wight & Arn.||
97212|752462-1|Rubiaceae|Hedyotis eualata|(Gamble) A.N.Henry & Subr.||
97213|890376-1|Rubiaceae|Hedyotis eualata var. agastyamalayana|A.N.Henry & Subr.|var.|
97246|752486-1|Rubiaceae|Hedyotis fruticosa|L.||
97362|752587-1|Rubiaceae|Hedyotis lancea|Thunb. ex Maxim.||
97429|77241842-1|Rubiaceae|Hedyotis macrophylla|Wall. ex Wight & Arn.||Y
97492|752701-1|Rubiaceae|Hedyotis neesiana|Arn.||
97547|752746-1|Rubiaceae|Hedyotis pedunculata|(Thunb.) Nakai||Y
97555|752754-1|Rubiaceae|Hedyotis philippensis|(Willd. ex Spreng.) Merr. ex C.B.Rob.||
97589|752783-1|Rubiaceae|Hedyotis prostrata|Blume||
97592|752785-1|Rubiaceae|Hedyotis pruinosa|Wight & Arn.||
97655|752838-1|Rubiaceae|Hedyotis rigida|(Blume) Walp.||Y
97771|752927-1|Rubiaceae|Hedyotis sumatrana|Merr.||
97807|752955-1|Rubiaceae|Hedyotis travancorica|Bedd.||
97826|752971-1|Rubiaceae|Hedyotis uncinella|Hook. & Arn.||
97890|753022-1|Rubiaceae|Heinsia crinita|(Wennberg) G.Taylor||
97891|77172235-1|Rubiaceae|Heinsia crinita subsp. crinita||subsp.|
97892|890378-1|Rubiaceae|Heinsia crinita subsp. parviflora|(K.Schum. & K.Krause) Verdc.|subsp.|
97899|753027-1|Rubiaceae|Heinsia myrmoecia|(K.Schum.) N.Hallé||
97907|753035-1|Rubiaceae|Hekistocarpa minutiflora|Hook.f.||
