"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t88",0.0713007732086561,-0.0222437098274163,0.0394726728106414,0.00160573832027769,-0.144929205109483,0.323985926904478,-0.0097265440092513,-0.0331158235434196,-0.0899795581594264,-0.00539327658787485,0.0223466069741865,0.336076461845385,-0.0236509503652598,-0.0194130426793403,7.90553690527041e-05,-0.000640471081806661,0.00120029889162958,-0.00875711454308894,0.00749022286464348,-0.0266093994386567,-0.00184249717415122,-0.000371244290621909,-2.59326762100803e-05,3.28613877961991e-05,6.48482466349023e-06,0.000561055934242755,-0.000135995456547313,0.000105431068337932,0.000569977143271894,-0.000499822910264174,0.00116038770004599,-0.000129180796262614,-3.51723063068705e-08,8.29680479946897e-17,8.51863110654175e-05,0.000743368608149277,-0.000397617163731403,0.0090247269914363,0.253405534626621,-0.0312001622856513,0.00100349939450155,0.00156465705267851,-0.000460060381213229,-0.000872419863780071,-0.000267497803814317,8.10756226828462e-05,4.01850941647694e-06,1.05948172520962e-05,-5.36978805699408e-17,-1.10154940724527e-16,1.69149982419295e-16,1.62682163824162e-06,8.16919471252473e-07,6.30535829300119e-18,3.97531192101449e-16,6.96023173794511e-06,-4.29561037845177e-17,-2.13734935252986e-07,-3.26741290650572e-05,-0.00064367227555566,-1.35308431126191e-16,3.22658566531686e-16,3.06084869251519e-16,1.19442559732355e-05,-5.94488501248075e-06,1.52530494953365e-15,5.19619359425549e-06,3.86353430013463e-06,-2.70571682565667e-16,2.08166817117217e-16,8.40282129330525e-06,-2.72926422141898e-06,7.03160630678018e-06,8.74452195590367e-17,2.85441994809626e-16,-4.02232877832402e-16,4.85482431830557e-16,6.02659187775354e-17,4.562322741819e-16,-3.24603127228708e-05,7.28583859910259e-16,-6.07153216591882e-16,1.43158968282375e-05,-0.407815659783562,8.08866862378466e-14,-0.707106781186544,-8.70177422525223e-16,-4.7271214720368e-15,-3.81523267475487e-16,2.18154686594605e-16,5.86697090269936e-17,-9.0205620750794e-17
"t89",0.0713007732086561,-0.0222437098274163,0.0394726728106414,0.0016057383202777,-0.144929205109482,0.323985926904478,-0.00972654400925132,-0.0331158235434197,-0.0899795581594264,-0.00539327658787489,0.0223466069741864,0.336076461845385,-0.0236509503652598,-0.0194130426793403,7.90553690526871e-05,-0.000640471081806728,0.00120029889162957,-0.00875711454308893,0.00749022286464345,-0.0266093994386567,-0.00184249717415125,-0.000371244290621916,-2.59326762100803e-05,3.28613877963492e-05,6.48482466346443e-06,0.000561055934242575,-0.000135995456547286,0.000105431068337485,0.000569977143271828,-0.000499822910264147,0.00116038770004596,-0.00012918079626251,-3.51723063074333e-08,1.92710655558266e-16,8.51863110654834e-05,0.000743368608149348,-0.000397617163731431,0.00902472699143592,0.253405534626621,-0.0312001622856512,0.00100349939450136,0.00156465705267838,-0.00046006038121307,-0.000872419863780298,-0.00026749780381435,8.10756226830509e-05,4.01850941630374e-06,1.05948172519597e-05,3.68889613338368e-16,1.96023752785379e-16,1.40305835950796e-18,1.62682163833703e-06,8.16919471217318e-07,8.60188971922593e-17,-2.17317348480045e-16,6.96023173809819e-06,-4.6491281998708e-17,-2.13734935366903e-07,-3.26741290647057e-05,-0.000643672275555856,7.28583859910259e-17,-2.08166817117217e-17,-3.13045180182671e-16,1.19442559729094e-05,-5.94488501252932e-06,2.14145684719559e-15,5.19619359467963e-06,3.86353429985414e-06,1.74430185575924e-16,-1.52655665885959e-16,8.40282129263461e-06,-2.72926422127499e-06,7.03160630821827e-06,-4.31808850704068e-16,-1.28089094118541e-16,1.64526672712833e-16,-4.7331541289612e-16,1.4418833790691e-17,-1.89084858881472e-16,-3.24603127234858e-05,-2.08166817117217e-17,8.34401991944844e-16,1.4315896829261e-05,-0.40781565978355,8.11087308427716e-14,0.707106781186551,1.48945654211198e-15,3.08867514897671e-15,3.26293842303406e-16,-2.45010757436325e-16,-2.47578184773659e-16,-1.14491749414469e-16
"t70",0.100367355626279,-0.0356019917538299,0.0970249129905948,-0.0564288814959039,0.123937743576306,-0.0168554196113951,-0.000762561119533579,0.13308886895275,-0.0121904146411942,0.354392028290775,0.0114959463294342,0.0148251936278004,0.00295758309136261,-0.0140193604633663,0.000448021307768424,-0.00123263646587776,0.00303835636101435,-0.0602609952400858,0.0843148105378204,0.0222175634928482,0.000236791855792128,-0.000422253116526054,-2.81117275433146e-05,0.541585356914078,3.57018933805256e-06,0.000325189966060322,-7.88250173252786e-05,6.11106044827656e-05,0.000346004464288847,-0.00812087422502457,0.000599471956280122,-6.34713768328434e-05,-1.71984280687526e-08,-2.80416155688434e-16,0.000262282524649028,0.00760302608467165,-9.13483963272252e-05,0.0308000256519823,-0.000469903974028585,1.94093077869606e-05,-0.000169785282609363,-0.000215422144684358,0.000278214261655835,0.00391619574539717,0.000143902508832908,-5.40111278735551e-05,-1.47843920308349e-05,-0.00123720969499373,2.68696610376042e-16,3.73832909073002e-16,4.42512800924368e-18,2.44891855961918e-05,8.0419849031883e-06,3.90504512115576e-16,-3.92659895162427e-16,1.44152740017085e-05,9.08352168166383e-17,-8.17416785322583e-06,-0.00064258531868628,-7.5436716857375e-05,2.53269627492614e-16,3.13984949151802e-16,-2.44192251564056e-16,1.78035414768133e-05,-8.57013279291843e-06,2.43853955994206e-15,6.85573065030485e-06,5.08123719801675e-06,-4.61325519299908e-16,-3.67761376907083e-16,1.03371934734938e-05,-3.35566339860344e-06,8.25593879828432e-06,3.3738505125601e-15,5.93705850018763e-14,0.707106781186547,-5.8785226500567e-15,1.8329442829294e-15,-4.16333634234434e-17,-4.55128245608824e-05,8.04911692853238e-16,-1.52655665885959e-16,0.000254325574186677,-1.78773173126591e-06,-2.08166817117217e-17,-5.38491071742245e-16,-1.47459264928662e-16,4.59701721133854e-17,3.04719170138275e-16,-2.5724393471702e-16,-9.60361144018342e-17,-2.74953670942324e-16
"t71",0.100367355626279,-0.0356019917538298,0.0970249129905946,-0.0564288814959039,0.123937743576306,-0.0168554196113951,-0.000762561119533601,0.13308886895275,-0.0121904146411942,0.354392028290775,0.0114959463294343,0.0148251936278003,0.00295758309136259,-0.0140193604633662,0.0004480213077683,-0.00123263646587775,0.0030383563610143,-0.0602609952400858,0.0843148105378203,0.0222175634928483,0.000236791855792128,-0.000422253116526004,-2.81117275432313e-05,0.541585356914077,3.57018933811034e-06,0.000325189966060358,-7.88250173250583e-05,6.11106044826025e-05,0.000346004464288792,-0.00812087422502413,0.000599471956280434,-6.34713768327775e-05,-1.71984279515034e-08,-1.11547258194933e-17,0.000262282524649198,0.00760302608467189,-9.13483963274411e-05,0.0308000256519826,-0.000469903974028713,1.94093077865356e-05,-0.000169785282609317,-0.000215422144684393,0.000278214261655762,0.00391619574539736,0.000143902508832774,-5.40111278730382e-05,-1.47843920307241e-05,-0.00123720969499325,6.98321878216959e-17,-4.66640615037761e-16,-6.29699578835997e-17,2.44891855958036e-05,8.04198490309474e-06,-3.99767126738026e-16,2.55369552738438e-16,1.44152740022458e-05,-2.79062128084107e-16,-8.17416785272354e-06,-0.000642585318686374,-7.54367168575854e-05,-3.53883589099269e-16,-2.77555756156289e-16,5.42399804093556e-17,1.7803541476475e-05,-8.57013279343538e-06,2.34698689009785e-15,6.85573064948628e-06,5.08123719849499e-06,4.71159952346899e-16,6.80011602582908e-16,1.03371934739954e-05,-3.35566340130353e-06,8.25593879860698e-06,-3.34781639701206e-15,-5.93329997799131e-14,-0.707106781186548,5.86257385449755e-15,-1.84269615406821e-15,-1.17961196366423e-16,-4.55128245605936e-05,-6.31439345255558e-16,1.61329283265843e-16,0.000254325574186871,-1.78773173085001e-06,-1.11022302462516e-16,7.55205581531517e-16,1.02229566328435e-16,-2.16406753628107e-16,-2.23163851214708e-16,3.49616216006989e-16,2.01368246489089e-17,4.90059381963448e-17
"t15",0.099728838132696,-0.0353333332876302,0.0960664443722668,-0.0556997027477564,0.121802354544811,-0.01648184222629,-0.000735486430126095,0.126774041373903,-0.011506991076137,0.332720203369641,0.0107739715286939,0.0138261631150333,0.00275201608747553,-0.0128392758355441,0.00039923876973981,-0.00103346953890624,0.00252716850203255,-0.0486893391330257,0.067960869819553,0.0174932330472594,0.000183238969960456,-0.000260330950416446,-1.55256415028809e-05,-0.310914343385648,4.2819520189529e-06,0.000346103522550763,-8.38897309010022e-05,6.50336699001657e-05,0.000315227943738575,-0.00660945483989383,0.000428925317591221,-3.37647651501042e-05,-7.35575862158081e-09,4.25298810794571e-17,8.21231343473422e-05,0.00236820956949851,9.74376866489696e-05,-0.847374334104072,0.0302618787697771,-0.00144673021858325,-0.00112679819849412,-0.00138712077180292,0.00111145560987242,0.0152837634298043,0.000467643743851969,-0.000151609922644081,-3.15802764762832e-05,-0.00251040805024968,-1.06847490510672e-15,2.33320307518881e-16,3.54026303384303e-17,4.57860434274189e-05,1.4854573814605e-05,5.21361229707377e-17,5.4592730177481e-16,2.30560167374585e-05,1.24130860214268e-16,-1.28783513537711e-05,-0.00099399217063358,-0.000116591866028128,2.94902990916057e-16,-3.72965547335014e-16,-3.99978743410505e-17,2.62201630363505e-05,-1.24926813778597e-05,3.46897598702196e-15,9.7022089525509e-06,7.18284452374597e-06,-3.95161917221003e-16,-4.85722573273506e-16,1.42575618432748e-05,-4.62730213765614e-06,1.11841743945127e-05,2.49035497753077e-16,7.91049959464936e-17,-5.31852067038138e-17,-4.30360890168633e-16,3.7024839872959e-17,2.22044604925031e-16,-6.01180987248864e-05,1.31838984174237e-16,-8.50014503228635e-17,0.000331941086851065,-2.32271878879923e-06,2.22044604925031e-16,-6.79445404168002e-17,9.37099837685026e-18,-2.21177243187043e-17,2.67997853033348e-17,-8.99400711126907e-17,-1.0485554701388e-16,3.33934269125535e-17
"t33",0.100341607627641,-0.0355907490779895,0.0969819092553964,-0.0563932619807703,0.12382122734457,-0.0168325464167076,-0.000760398840042236,0.132474383762727,-0.0121150136088652,0.35183064065605,0.0114087568566044,0.0146973312919942,0.00293058094598122,-0.0138361767788286,0.000438393313863655,-0.00117437818058211,0.00288256232081693,-0.0562300010717035,0.0785602336821844,0.0203960659483181,0.000214863179571166,-0.000318333281449513,-1.91603796202283e-05,-0.397858753751297,5.82194713902588e-06,0.00048233886424803,-0.000116912706806888,9.0635335809516e-05,0.000469193166480128,-0.0106874333665294,0.000784027162408059,-8.49862347781557e-05,-2.35311607295976e-08,-5.63518328092808e-16,0.000368376690598865,0.0106825517399546,-0.000174780449586181,0.373159401138306,-0.0123862783008412,0.000587592909560233,0.000182493511696146,0.000215141666563896,-1.6054628207458e-05,-8.72329716547354e-05,3.28208906151253e-05,-2.14494517210232e-05,-9.62231667276062e-06,-0.000854573498084822,3.14445808682267e-16,-1.40816178162417e-15,-4.96573181531703e-16,1.83577770814232e-05,6.09483912407563e-06,-3.47992006327094e-15,0.707106781186548,1.22084430985081e-05,-1.53348493615581e-15,-6.99116618652846e-06,-0.000555972128395224,-6.53027245970393e-05,-2.75647560332715e-15,1.03562991515815e-15,-9.12782237034631e-16,1.58536207902835e-05,-7.67464905773035e-06,3.04104040982555e-15,6.23543836074858e-06,4.62413621806867e-06,5.79154493195863e-16,5.86336534880161e-16,9.52150942270451e-06,-3.09119119711e-06,7.66832273510053e-06,-1.97794582528452e-16,-9.28994694662937e-17,5.34047502796952e-16,1.18531584728167e-16,-4.29541626474354e-16,1.85615411929518e-16,-4.27450139509188e-05,-1.59594559789866e-16,2.39391839684799e-16,0.000240054629839137,-1.6905453172171e-06,-4.70110061989715e-16,1.74561839689305e-16,-1.45152200652445e-16,-1.08853898117545e-16,2.1189754269046e-16,6.14306086902335e-18,2.92684384221836e-17,3.03576608295941e-17
"t34",0.100341607627641,-0.0355907490779896,0.0969819092553964,-0.0563932619807703,0.12382122734457,-0.0168325464167076,-0.000760398840042238,0.132474383762726,-0.0121150136088652,0.35183064065605,0.0114087568566043,0.0146973312919941,0.00293058094598121,-0.0138361767788286,0.000438393313863569,-0.0011743781805821,0.00288256232081688,-0.0562300010717035,0.0785602336821843,0.0203960659483182,0.000214863179571116,-0.00031833328144951,-1.91603796202561e-05,-0.397858753751297,5.82194713904822e-06,0.000482338864247957,-0.000116912706807096,9.06353358098057e-05,0.000469193166480152,-0.0106874333665295,0.000784027162408107,-8.49862347781366e-05,-2.35311606805416e-08,6.64956741413402e-17,0.00036837669059866,0.0106825517399546,-0.000174780449586336,0.373159401138305,-0.0123862783008412,0.000587592909560626,0.00018249351169594,0.000215141666563931,-1.60546282078067e-05,-8.72329716536105e-05,3.28208906149579e-05,-2.14494517214291e-05,-9.62231667300586e-06,-0.00085457349808539,5.70867299291258e-16,1.17570883584328e-15,4.64907025821982e-16,1.8357777081972e-05,6.09483912348993e-06,3.51175282516471e-15,-0.707106781186547,1.22084431025371e-05,1.42017365970778e-15,-6.9911661885681e-06,-0.000555972128394521,-6.53027245968064e-05,2.65239219476854e-15,-5.60315682740509e-16,9.56658541976955e-16,1.58536207904431e-05,-7.67464905798709e-06,1.5188171996117e-15,6.23543836044359e-06,4.62413621893484e-06,-4.47961061214591e-16,2.22044604925031e-16,9.5215094224894e-06,-3.09119119691354e-06,7.66832273494267e-06,9.0659474439206e-17,2.40851744144316e-16,-3.71648649944696e-16,4.80893548530337e-17,3.28085492122357e-16,-3.71230823859037e-16,-4.27450139509518e-05,2.63677968348475e-16,-3.20923843055709e-17,0.000240054629838933,-1.69054531751851e-06,4.75314232417645e-16,-3.35650821089435e-16,1.28828504550189e-16,2.42427605767759e-16,-1.32902284918715e-16,1.16044667213127e-16,-9.4193828575898e-17,-2.94902990916057e-16
"t6",0.0973701034894835,-0.034363286408221,0.0927880255915164,-0.0534337404764625,0.116493906924607,-0.0159811146250965,-0.00113549792844496,-0.0283190148207561,-0.000553388170770995,0.0188714599031578,0.000553192991845731,0.000321008960071378,1.42592943909065e-05,0.00227110344431191,-0.000259593803196199,0.00267102898571269,-0.00754146864808229,0.242668424177478,-0.353593333706463,-0.141197464992007,-0.00213509899253198,-0.00285513968279151,-0.00013870071488975,0.00391582427576651,6.85587337145136e-06,0.000315968794297016,-7.6544716912478e-05,5.93093804142648e-05,-0.000810653733510663,0.858492147767949,0.00524257047868012,-0.000330787340064959,-8.93417049812747e-08,-3.11630204087829e-15,0.00334343520689726,0.104226446665728,-0.000248168867354234,0.00703644075621626,0.00143609888867089,-7.68169024560753e-05,-0.000542160907023622,-0.000683656903769132,0.000809155438729709,0.0113446846190377,0.000404081045528686,-0.000147800304866541,-3.85927603283363e-05,-0.00932466195052244,6.74993163967444e-17,3.46944695195361e-18,3.63579770172739e-17,6.01195547943492e-05,1.96861727592127e-05,8.07133945848432e-17,-3.7435549552851e-17,3.34455788497175e-05,8.59231533588966e-17,-5.22521517670233e-05,-0.00146593471041653,-0.000172016611452611,2.54136989230602e-16,9.54097911787244e-18,-3.33126083799517e-17,3.94692310256451e-05,-1.88733444547121e-05,5.3924204669033e-15,1.47886751118831e-05,1.09517018740265e-05,-2.15349247093412e-16,-8.15320033709099e-17,2.18557650975188e-05,-7.09357600499317e-06,1.71899179998848e-05,2.01018235457327e-17,1.02140029555434e-16,1.81364651544582e-16,-3.80721177950893e-17,-2.29363542469749e-18,-1.11889664200504e-16,-9.25592624370221e-05,7.97972798949331e-17,-1.21430643318376e-17,0.00128229452097384,-3.57095190619628e-06,-5.98479599211998e-17,2.90979887801725e-17,-2.96687675044754e-17,-6.54858112181245e-17,-2.37562534820037e-17,-2.05499355712137e-17,-4.97800472817642e-17,1.93421667571414e-16
"t7",0.097984343639138,-0.0346210112795208,0.0937031772329436,-0.0541271938553373,0.118526512749224,-0.0163432127473621,-0.00117776041155143,-0.029758672267391,-0.000587140856305292,0.0201381362312022,0.000591434399216843,0.000345005965231073,1.53626566414136e-05,0.00248904376386298,-0.000293004581369247,0.00321156696172964,-0.00913902065921898,0.30222803337535,-0.441338084588215,-0.179894147399859,-0.00275947580461013,-0.00419619462290789,-0.000211138201666381,0.00710581172289097,2.23872018315532e-05,0.00186298169701332,-0.000451565752852943,0.000350073831100659,0.00205371137516225,-0.359917272664996,0.000530548397976424,-0.000130893093781545,-4.12269133731131e-08,-0.707106781186549,0.00169048983121822,0.0527501038974914,-0.000154869554057825,0.004684903214374,0.000958576617245388,-5.12875818532868e-05,-0.000370409327491994,-0.000467426573536042,0.000562485981610254,0.00789517872991605,0.000284139475288271,-0.000105049329470482,-2.82390411166561e-05,-0.00687363649428206,3.18347271964375e-16,7.18283939271647e-18,2.72897879233159e-16,4.49216704747894e-05,1.47423193162638e-05,-2.11980138954893e-17,-1.95818903783794e-16,2.58556021416087e-05,3.258808852792e-16,-4.05570882621659e-05,-0.00114365752024221,-0.000134232124822221,1.05601291600088e-16,1.95590071916385e-16,6.61733083044769e-17,3.12560997799124e-05,-1.49966950507988e-05,4.28316698306157e-15,1.18727922442644e-05,8.79596080935576e-06,-3.94747431681294e-16,4.57533316788883e-16,1.77172495770254e-05,-5.75084808916373e-06,1.40356233082552e-05,6.06984178904586e-17,1.23703806826087e-17,-2.60368599978609e-16,5.75310315201529e-18,-3.51698049524512e-17,-4.42896587460329e-17,-7.63937667124627e-05,-1.43114686768087e-17,2.18575157973078e-16,0.00106406988667644,-2.96947443646992e-06,6.26668855696622e-17,6.03303487856917e-17,2.78403724733445e-16,-3.20273321752218e-16,-2.15050146012801e-16,-8.13758623065362e-17,2.59692067129372e-17,7.18826040357889e-17
"t8",0.097984343639138,-0.0346210112795209,0.0937031772329437,-0.0541271938553373,0.118526512749224,-0.0163432127473621,-0.00117776041155141,-0.029758672267391,-0.000587140856305294,0.0201381362312021,0.000591434399216824,0.000345005965231001,1.53626566413884e-05,0.00248904376386297,-0.000293004581369263,0.00321156696172961,-0.00913902065921898,0.302228033375351,-0.441338084588216,-0.179894147399859,-0.00275947580461015,-0.00419619462290754,-0.000211138201666106,0.00710581172289097,2.23872018315639e-05,0.00186298169701325,-0.000451565752852947,0.000350073831100994,0.00205371137516207,-0.359917272664997,0.000530548397975977,-0.000130893093781092,-4.12265261124114e-08,0.707106781186545,0.00169048983122692,0.0527501038975368,-0.000154869554057309,0.00468490321437411,0.000958576617245084,-5.12875818532402e-05,-0.000370409327490877,-0.000467426573536005,0.000562485981610483,0.00789517872991537,0.000284139475287459,-0.00010504932947015,-2.82390411180916e-05,-0.00687363649428115,-1.54848886047802e-16,-6.29108310584714e-17,-3.19895949529722e-16,4.49216704748122e-05,1.47423193162198e-05,5.36762066219037e-17,2.14844412694218e-16,2.58556021409627e-05,-4.32321352890911e-16,-4.05570882632637e-05,-0.00114365752024292,-0.000134232124821956,-3.10081821330854e-16,-9.81202966099382e-17,-1.8986134693716e-16,3.12560997799007e-05,-1.49966950508207e-05,4.16725420985552e-15,1.18727922442404e-05,8.79596080915674e-06,4.6294622476828e-16,-3.85542292535845e-16,1.77172495770412e-05,-5.75084808931604e-06,1.40356233082417e-05,3.43946305423314e-17,1.05157114497697e-16,-7.51870208648558e-17,-1.66346984422496e-16,3.38533533551723e-17,-2.10335221462188e-17,-7.63937667124341e-05,1.30971622436249e-16,1.81061762805079e-17,0.0010640698866764,-2.96947443639834e-06,-5.03069808033274e-17,-2.12762221793554e-16,-3.28664866187972e-16,2.46981254892198e-16,2.4587293707482e-16,1.16480366644177e-16,-2.01936645685889e-17,-1.99384779520084e-16
