"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107"
"t92",0.0919143094384349,-0.0158648711842416,0.262289263859751,-0.0451005972687764,-0.0173616624256373,0.00523580459436084,0.00682260590281149,0.00114814920228666,-0.00600874410747281,-0.00938668974856923,0.0172490467104282,0.0021348914543114,-0.0491899024306902,0.324701302821004,0.035894513395536,0.00069214015251783,-0.0634478189626131,0.00170533115802997,-0.077284721501685,-0.0294958454214599,5.75288379172261e-05,5.34065172077963e-05,-4.22840514133515e-05,4.99377843580714e-06,1.25624370615465e-07,1.66030349965785e-06,-7.91275487238227e-05,0.000745325418822176,0.118129162065701,-3.94811588998244e-05,-1.48006636546923e-05,-0.000292936994851794,-5.59690389482887e-05,0.00199251408007402,-1.39203261104854e-15,0.000124784900730198,-0.00569695051074585,-0.24779062878649,-3.15388197706414e-05,-1.26536380600268e-15,5.49852183915446e-07,-3.95296716203988e-05,-6.029576679818e-06,-7.8452226602939e-05,-6.13280754086784e-07,-2.31527397271955e-05,-0.0128506221881348,-0.181019229081216,-0.00595494355881745,-4.83573388117936e-06,-3.53599385065518e-08,0.000898582094146386,-1.28026311553625e-06,1.15302909804952e-06,3.16985975488891e-08,-1.59005684452485e-08,3.03725642854053e-06,1.13996663665797e-16,2.40653094576817e-08,-2.18752531237677e-15,0.172730785128276,-1.53319872073545e-07,-3.03569315575829e-16,8.91556088125492e-09,-7.85740154266231e-07,-1.73922492976047e-05,-2.4882445178614e-08,9.97624950487276e-09,5.42914759670669e-16,2.54845299191227e-07,-2.19585795255869e-16,-2.43517925116887e-16,-2.25615084322116e-16,-3.71888321683723e-07,-4.79003030885688e-16,-2.03195947102996e-15,-1.72297711411733e-06,-1.54980812136013e-07,2.77707988601723e-07,-1.44764151827526e-06,8.76573606172028e-08,6.36396260601437e-15,0.390017303239125,-6.32606528434271e-15,2.93458837313554e-07,2.5811329644103e-14,-2.55314382185908e-07,3.09158208563524e-08,-2.90012207331736e-07,-1.40339676492968e-08,-2.45879225271465e-15,9.79173395073251e-09,-9.98893849707068e-15,4.95532501188708e-14,1.11082689897905e-14,-2.16582864614977e-15,-2.00829471491562e-13,0.707106781186546,1.06184494664969e-08,5.36693809900464e-15,-1.17830029044662e-15,-3.32810585150208e-15,1.17720096497439e-15,1.23035499318557e-15,8.9969106359375e-15,1.90674621884415e-15,-0.0966736489045723
"t2",0.0894872026897375,0.00462806191297366,-0.0224758426690766,0.105387114802402,0.00412644563349208,-0.000369260197878436,-0.00835534361741915,-0.000804184583693635,0.00631118012081645,0.0191675531470691,-0.0580822413783317,-0.00305312555664311,0.0964755611056833,-0.0953068031224883,0.147047441526189,0.00543046272185013,-0.816069001469959,0.0419189003572103,0.445152648539976,-0.218671839505584,0.0220720274425076,-0.0466861239765627,0.0730171829519409,0.00229421087625539,-5.11923390392182e-05,0.00520006647858693,-0.0264364570941082,0.0294875250241756,0.0058739712229626,0.000305698750666322,0.000161221601405724,0.00922287765893506,-2.53432956844713e-06,0.04592185796325,4.13500749442929e-16,9.86960754574473e-05,-0.000592690556325617,-0.00076564718183111,0.000105457233203182,2.029577379056e-16,-2.99968590242457e-06,0.00077747350935572,7.23097865198126e-05,0.00413440332290162,3.91367816518741e-05,-0.00033308274348028,-0.0385217857251483,0.00266122398568588,0.00156097936858031,-0.00184197617916618,-3.57619221037589e-05,-8.93684378558858e-07,0.00486590636917176,-0.000684385597417174,-2.94615677013113e-06,1.71941433997624e-06,-0.00451333447242401,-2.19512376435028e-16,1.66337157033109e-06,3.29985655685802e-17,6.74504592265456e-05,4.9759839180353e-06,1.22652901794334e-18,-9.90473692695983e-07,0.000287836782103445,5.28415236056293e-05,-6.98951099571514e-06,2.53123270746166e-06,1.74426278072065e-16,2.26285091999633e-05,-2.61311810475787e-16,-3.9532485033789e-16,-1.40325342826757e-16,-1.85672061954141e-05,-1.47900826873978e-16,-1.93477024628293e-16,-4.97345221443392e-05,-4.30270746044857e-06,7.33549757727695e-06,-7.02615281629667e-05,7.15758150705052e-07,2.61636494465232e-16,3.01673267369082e-05,1.33468869142325e-16,-7.78752154980965e-06,1.06050790554644e-15,-0.000594491778972625,3.96857650022748e-06,-9.74449032265666e-05,-1.02339843446768e-06,-8.60733317009119e-16,4.3991900826063e-07,9.73817028340171e-15,1.11061505072247e-15,-7.67238600262617e-16,3.03187891596304e-17,2.76293671279176e-16,-7.67280936966757e-16,2.79675618532349e-07,-1.56791344497226e-15,-1.89703949191814e-15,1.74322847709714e-15,4.14646615869323e-15,-1.79898573513453e-15,1.03987530788192e-14,1.33969311541252e-15,-0.0966736489045683
"t33",0.0966755378392484,0.00677860159053268,-0.0345259304795468,0.272456021340966,-0.0624191953695757,0.00222079380347547,0.0155195029671508,0.000609217454146385,-0.00275234224897696,-0.00490084922834502,0.0139125739826706,-0.000219684508618863,0.00819620790869283,-0.0265474624789063,0.429975785401514,-0.00138827971861588,0.111652944455803,-0.00474711023814306,-0.0351769570664577,0.014163859832015,-0.000150721829649527,-0.000187409131225837,0.00178827943512478,5.80170473608024e-05,-1.40991171100499e-06,0.000189363985681685,-0.0425334025369794,0.00177045899267776,0.000456132700036654,2.51413474991425e-05,1.33756591557486e-05,0.000767242477173732,-2.09567885712293e-07,0.00372378031272791,7.09912956601572e-17,7.54961713010822e-06,-4.45910381843412e-05,-5.74656319638439e-05,7.21412140061023e-06,4.05653066446962e-16,-1.89683042661109e-07,4.66985850335925e-05,3.19963547877773e-06,9.32922830496721e-05,-5.56816957684417e-07,2.63007820009761e-05,0.0041492094688315,-0.000307790584432173,-0.000452831202291691,0.0104529269566466,2.72965505426668e-05,8.53878758568455e-07,-0.0458883785962312,-0.000293402859702306,2.28004854940356e-06,-2.54307853402918e-05,0.83536064375292,-5.17931888128539e-15,1.3016733685123e-06,1.15417936085933e-15,3.59464487279913e-05,2.47358891809322e-06,-1.01651124928545e-15,-3.86370753903701e-07,0.000111754805588744,1.94569797415191e-05,-2.45378887580281e-06,8.85802999353779e-07,-2.20900952680144e-16,7.47598230230775e-06,2.82525164854801e-16,-7.46275197570404e-19,-6.88596391405497e-16,-5.80377508889414e-06,-8.57180704808138e-16,1.12403322847819e-15,-1.47196943098838e-05,-1.26959770914087e-06,2.15668551391505e-06,-2.02541751285443e-05,2.04598671969063e-07,-2.89940244639164e-16,8.59230168958074e-06,-1.94556020921805e-17,-2.2090885695798e-06,7.71165887114353e-16,-0.00016799835335936,1.11994242239173e-06,-2.74946942102537e-05,-2.88330648598749e-07,-6.854875443923e-16,1.2352926673369e-07,1.2309278662134e-14,1.1278735673716e-15,-1.12483328807405e-15,1.76340815381307e-17,1.10838207275093e-16,-7.40220340058413e-16,7.78127983272668e-08,4.92733121822248e-16,-2.20033924017145e-15,2.03035765860215e-15,4.15531470630881e-15,-2.43010153217378e-15,1.03316535211869e-14,1.50740943208147e-15,-0.0966736489045646
"t59",0.0968674758546807,0.00683288222804986,-0.0348279134067687,0.276407774150316,-0.0638536071472147,0.00227553896500095,0.0159898994246704,0.000633521597669856,-0.00288623783032912,-0.00518640820246787,0.0147394750667734,-0.000239690063030164,0.00895092734600812,-0.0292202216800466,0.476610546544415,-0.00155733647389129,0.126301684591166,-0.00538650636178765,-0.0401627363294248,0.0162267602521941,-0.000176689176306813,-0.000221213936379284,0.00214632874200637,6.96865195076945e-05,-1.69725402312569e-06,0.000230130530590523,-0.0546792144928944,0.00235110756343542,0.000651841060914839,3.79604411929325e-05,2.05017376612086e-05,0.00118259270529245,-3.90147276396567e-07,0.00729608446246024,-1.12391272948484e-16,1.66169392373638e-05,-0.000101003353321971,-0.000130693061540227,1.89463230883605e-05,4.69759513338612e-16,-5.56201319980597e-07,0.000146653467227309,1.46411682142405e-05,0.000902883158696724,9.46707357390728e-06,-9.300426314601e-05,-0.0113688576621296,0.000797010546848043,0.000617699669246332,-0.0111481160982563,-2.40590305266023e-05,-7.25614175355491e-07,0.0367608658274568,0.00022936668467434,-1.58834219772797e-06,1.20931608422227e-05,-0.385234257976386,1.64539105499892e-15,-1.85983380132323e-07,-8.41142668732104e-16,6.29601863062383e-07,1.36227284411828e-07,5.34480621163526e-16,-8.3385691641378e-08,2.4531570864601e-05,5.1203625199208e-06,-7.50835073627535e-07,2.73707130026902e-07,-6.37929945860317e-16,2.7418182361772e-06,-4.93369358687543e-16,-2.32411596439305e-15,2.49762835568002e-16,-2.49917340744233e-06,-4.66699411357874e-16,0.707106781186547,-7.46249541887131e-06,-6.4983184436398e-07,1.11663869872238e-06,-1.12010842715379e-05,1.16664415057233e-07,4.89559694380189e-16,4.96731103568689e-06,8.92755319750324e-16,-1.29786287483108e-06,7.04697997431753e-16,-0.000100289434251507,6.72596293997826e-07,-1.65242637052272e-05,-1.74441956341771e-07,-5.1462187868743e-16,7.5920142522286e-08,4.09707653486512e-16,-8.81382273765248e-16,-3.0930933046448e-16,-3.32506186574804e-16,-1.22842839252491e-16,9.21727054571253e-17,5.04394507476804e-08,-7.31284282326204e-16,-2.02122435503689e-15,2.72432152892846e-15,4.87986317257874e-15,-2.12076218457552e-15,1.05577916940093e-14,5.41509747374339e-16,-0.0966736489045695
"t60",0.0968674758546807,0.00683288222804979,-0.0348279134067687,0.276407774150316,-0.0638536071472146,0.00227553896500079,0.0159898994246704,0.00063352159766991,-0.00288623783032901,-0.00518640820246769,0.0147394750667733,-0.000239690063030289,0.00895092734600838,-0.0292202216800463,0.476610546544415,-0.00155733647389128,0.126301684591166,-0.00538650636178788,-0.0401627363294248,0.0162267602521939,-0.000176689176306473,-0.000221213936379059,0.00214632874200674,6.96865195086898e-05,-1.69725402391365e-06,0.000230130530590527,-0.054679214492894,0.00235110756343538,0.000651841060914641,3.79604411928484e-05,2.05017376611251e-05,0.00118259270529254,-3.90147276482715e-07,0.00729608446245945,1.26407107610741e-16,1.66169392373135e-05,-0.000101003353317128,-0.000130693061539816,1.8946323086598e-05,-6.14140008151659e-17,-5.56201319540532e-07,0.000146653467227149,1.46411682145083e-05,0.000902883158696625,9.46707357214795e-06,-9.30042631466376e-05,-0.0113688576621301,0.000797010546847722,0.000617699669247472,-0.0111481160982555,-2.40590305267742e-05,-7.25614174822159e-07,0.0367608658274576,0.000229366684674462,-1.58834219750555e-06,1.20931608393144e-05,-0.385234257976383,2.19298663732136e-15,-1.85983379947581e-07,-5.25518521966085e-16,6.29601862843101e-07,1.3622728309468e-07,-1.52469875259339e-16,-8.33856908959547e-08,2.45315708657469e-05,5.12036252028053e-06,-7.50835079436256e-07,2.73707136326763e-07,-5.46878828197525e-16,2.74181824845405e-06,-2.25097557942058e-16,1.64493134863274e-15,-1.11059647412694e-16,-2.49917340151571e-06,1.07400668315602e-15,-0.707106781186548,-7.46249553329535e-06,-6.49831952293732e-07,1.11663866150749e-06,-1.12010842703564e-05,1.16664398627306e-07,-4.61068770466585e-16,4.96731103204313e-06,2.96010444008077e-16,-1.2978628512824e-06,4.13264453483721e-16,-0.000100289434246528,6.72596286976782e-07,-1.65242637046345e-05,-1.74441957741781e-07,-5.77071923774831e-16,7.59201426745664e-08,1.12829544009091e-14,3.26460683381932e-15,-1.68235984644564e-15,2.91994264601055e-16,1.68126957576287e-15,-1.48141964786235e-15,5.04394478196003e-08,-3.90929769053716e-15,-2.05493237988032e-15,2.28023231874053e-15,3.73143982930112e-15,-1.85968630144098e-15,1.00720690414871e-14,2.32582613475637e-15,-0.0966736489045663
"t23",0.0973122430713566,0.00697327689105175,-0.0356198936622944,0.287993192677111,-0.0688704666688785,0.00247419803044104,0.0179355200146829,0.000762361320644826,-0.00381412773304219,-0.00804686763104993,0.023469843819873,0.000648820596125402,-0.0204667274135606,0.0234261964792139,-0.177014114809899,9.93032506657671e-05,0.00470112285248201,-0.000336563780502163,-0.00401221294211974,0.00185800596211291,-2.42574570045488e-05,-2.74412703943731e-05,0.000116355694345996,3.4518556872188e-06,-5.96399722430535e-08,-9.95024894204101e-06,0.414688448341767,0.0052604094195899,0.000731074891564796,3.68596094320862e-05,1.93909722528151e-05,0.00110862596560727,-3.07191785846877e-07,0.00558081054007121,1.2119203262167e-15,1.20278092133486e-05,-7.22347425101827e-05,-9.33133326638559e-05,1.28189079325498e-05,-3.47126903434358e-17,-3.63022241158483e-07,9.37633407703218e-05,8.51234744221076e-06,0.000463687091849949,3.87857571624716e-06,-2.12549817420566e-05,-0.00159565097338029,9.12240746668946e-05,-0.000569378661556482,0.806708201428684,-7.7033906187577e-05,-2.36033945779592e-06,0.189576868614405,0.00283320496110148,5.67152585686299e-07,6.1237826942933e-07,-0.0112133983717619,-2.747381908341e-15,3.03556658506807e-07,1.14623162696409e-16,1.23407678717601e-05,9.09460210005891e-07,2.52547720797671e-16,-1.80365128626353e-07,5.24141008982196e-05,9.62392617567229e-06,-1.27423746472378e-06,4.61509618060436e-07,-6.93050348043515e-16,4.13834798259279e-06,5.42100161637329e-16,-4.3588621403024e-16,-1.38230306847854e-16,-3.41664714784004e-06,-8.56967559543721e-16,4.82065949239978e-16,-9.26845860895202e-06,-8.0269032465763e-07,1.37028422581009e-06,-1.32439345765485e-05,1.35617253606957e-07,2.279673749917e-17,5.73064318610266e-06,-8.93795892654771e-19,-1.48412086456059e-06,6.07314587557833e-16,-0.000113687621765851,7.59967607909201e-07,-1.86634565400328e-05,-1.96316262365795e-07,-6.94780842813751e-16,8.47183208887804e-08,2.80230629200366e-15,-7.1253926573813e-16,-7.07823452169317e-16,1.89207527323799e-16,1.31481053025139e-15,-6.64009510597239e-16,5.47104686066888e-08,-2.07642642171874e-15,-2.15793978263052e-15,2.15384101699118e-15,4.31614845824277e-15,-3.21634752092344e-15,1.04794338726462e-14,1.47238786736225e-15,-0.096673648904566
"t29",0.0973601881619626,0.0069871075646525,-0.035697042501969,0.289025675577368,-0.0692606169614692,0.00248922550834952,0.0180692224563589,0.000769818911287818,-0.00385950059586168,-0.00816117698109886,0.0238098041696773,0.000663079306288606,-0.0209213897281298,0.023993681268551,-0.181622502345041,0.000102194062409387,0.0048481443448042,-0.000347358074332873,-0.00414733086449055,0.00192222758022682,-2.52413113210729e-05,-2.86037017408879e-05,0.000121794280143203,3.61389477828008e-06,-6.24744379491091e-08,-1.04480772372148e-05,0.441645009517158,0.00564834135982695,0.000799611428563785,4.08751728580722e-05,2.15845359498304e-05,0.00123576197107165,-3.58780490605358e-07,0.0065994073326626,-5.5262020135096e-17,1.46233132692422e-05,-8.84153728612641e-05,-0.000114323480960664,1.62306278620253e-05,-1.66176972425711e-17,-4.70898066611474e-07,0.000123411819432783,1.20485007752679e-05,0.000729393921272053,7.54679200104963e-06,-7.53014393847034e-05,-0.00940665047711843,0.000664524118618126,0.00077856084796876,-0.401473602624322,1.2598366319171e-05,2.73909324419225e-07,-0.00895845201749215,-6.03141928402891e-05,4.80436964794303e-08,1.8952672300402e-07,-0.00361139399271305,0.707106781186548,1.68197535181545e-07,-2.29387983118285e-16,7.96127679063529e-06,6.04351277914653e-07,-1.48997023161425e-15,-1.33570264511614e-07,3.89007444792684e-05,7.32394815569313e-06,-9.92427622911914e-07,3.60008444418031e-07,5.03175377966565e-16,3.32345367387593e-06,-3.18161814144028e-18,7.49442583235725e-16,-2.48800282368476e-17,-2.82672052879548e-06,6.53853557088867e-16,-2.18832677346599e-16,-7.92268659926274e-06,-6.87502523159947e-07,1.17646036911484e-06,-1.15303235313657e-05,1.18851453131392e-07,6.2229460521589e-16,5.03722978708106e-06,7.16134375229525e-17,-1.30914568341697e-06,-4.50030172177809e-16,-0.000100636516897322,6.73616730722711e-07,-1.65454772880624e-05,-1.74293736346732e-07,-6.0106877710612e-16,7.54775833717848e-08,1.19279585655759e-14,1.10454169061081e-15,-1.11670725580109e-15,9.93999586051758e-17,2.50976222355718e-17,-3.7674752746865e-16,4.93290802904405e-08,-1.19455950799266e-15,-2.25098654571386e-15,1.494065848235e-15,3.99282390461649e-15,-2.2330486308708e-15,1.0480944061821e-14,1.82171297802344e-15,-0.0966736489045658
"t30",0.0973601881619626,0.00698710756465245,-0.035697042501969,0.289025675577368,-0.0692606169614691,0.0024892255083496,0.0180692224563589,0.000769818911288105,-0.00385950059586173,-0.00816117698109922,0.0238098041696772,0.000663079306288242,-0.0209213897281299,0.0239936812685511,-0.181622502345041,0.000102194062409439,0.00484814434480409,-0.000347358074332971,-0.00414733086449028,0.00192222758022666,-2.52413113213501e-05,-2.86037017407908e-05,0.000121794280143081,3.61389477855417e-06,-6.24744383589036e-08,-1.04480772374059e-05,0.441645009517158,0.00564834135982641,0.00079961142856407,4.08751728576766e-05,2.15845359499236e-05,0.00123576197107145,-3.58780490691713e-07,0.00659940733266293,3.51434410260365e-16,1.4623313269296e-05,-8.84153728638731e-05,-0.000114323480960891,1.62306278633888e-05,-1.25988479535641e-16,-4.70898066448451e-07,0.000123411819432653,1.20485007750019e-05,0.000729393921272703,7.54679200180774e-06,-7.53014393804871e-05,-0.00940665047711668,0.000664524118618324,0.000778560847969613,-0.401473602624325,1.25983663209745e-05,2.73909324580125e-07,-0.00895845201749864,-6.03141928379294e-05,4.80436892566245e-08,1.89526695511255e-07,-0.00361139399272169,-0.707106781186547,1.68197538246332e-07,-4.30071473502531e-17,7.96127679357703e-06,6.04351281742985e-07,1.04619548978168e-15,-1.33570264201475e-07,3.89007444791567e-05,7.32394815481717e-06,-9.92427620621645e-07,3.60008445366559e-07,-7.90247499064514e-16,3.32345367382497e-06,-4.07617735457899e-16,-6.73030667065569e-16,-3.71824723504678e-16,-2.82672052674988e-06,-1.20765965979023e-16,-4.26999463686268e-16,-7.92268659982295e-06,-6.87502523868108e-07,1.1764603687102e-06,-1.15303235318759e-05,1.1885145437398e-07,6.45810076962667e-17,5.03722978749928e-06,5.98969374304196e-16,-1.30914568426273e-06,9.96729206852916e-16,-0.000100636516897877,6.7361673036053e-07,-1.65454772882589e-05,-1.74293735816438e-07,-6.70457715213161e-16,7.54775866201223e-08,6.86950490962756e-15,1.5000586431335e-15,-7.88881027152687e-16,-9.48890704935367e-17,-6.25059133017339e-17,-5.35667308220321e-16,4.93290815495777e-08,-5.28425693182124e-16,-1.74063710052186e-15,1.79883507941227e-15,4.2079792980388e-15,-2.51060438702695e-15,1.01582857267488e-14,1.30540974718375e-15,-0.0966736489045609
"t35",0.0975218981732036,0.0070369918583838,-0.0359775904336883,0.293026762988926,-0.0709200237833255,0.00255432191088818,0.0186854208390026,0.000807998061993407,-0.00411534993951732,-0.00887885181447408,0.0259724890646286,0.000794764782342431,-0.0251740240245095,0.0299174814166995,-0.234986311882277,0.000142668220861675,0.00723160574471332,-0.000532720383940918,-0.00676996852252659,0.00326226098178766,-6.35348993919219e-05,-8.78329368496078e-05,0.00104347402982454,3.41789284201621e-05,-8.53942817472158e-07,0.000129485185528996,-0.243435293769372,-0.0012723408938442,6.86363643576904e-06,2.41496563914206e-06,1.41737009088207e-06,8.35075492005774e-05,-1.7157127982071e-08,0.000197303191335666,-2.53855541016395e-16,-2.43868634161593e-07,2.54319679207637e-06,3.48414244099649e-06,-1.48653245549829e-06,-1.06118768270428e-15,6.45750045027705e-08,-2.02914834955518e-05,-3.56314190918985e-06,-0.000340507643494124,-5.58675912907259e-06,8.82246003598413e-05,0.0125922136968373,-0.000918109959788474,-0.00139130000517118,0.137428664163976,0.000166727778191231,6.82893008266119e-06,-0.864828191220293,-0.015736117891172,-1.14713893775202e-05,3.88382216352616e-06,-0.0665928922544823,3.80811398129759e-15,7.94411452659557e-07,2.24283410700786e-15,2.53447570068755e-05,1.77642848725491e-06,6.74604214790102e-16,-2.89815553391049e-07,8.3869532586103e-05,1.4672027118884e-05,-1.85548737294348e-06,6.69908737363021e-07,1.1657241077891e-17,5.66080163489109e-06,-1.65526107281048e-16,1.74036818354606e-17,1.40201471822635e-16,-4.39030744417762e-06,1.17207014959837e-15,-7.55228002301073e-16,-1.11008075572225e-05,-9.57245333494972e-07,1.6256367046317e-06,-1.52420536448411e-05,1.53855262710379e-07,-3.34381904502285e-16,6.45925574640474e-06,1.32032602379137e-16,-1.66010062087965e-06,8.92248797051665e-16,-0.000126208229614942,8.41259130372521e-07,-2.06527212622201e-05,-2.1655509120974e-07,-5.93973396371141e-16,9.27555376252422e-08,1.33178416047624e-14,2.1764579470003e-15,-8.12656953217576e-16,1.02027567896389e-16,1.91608195048604e-15,-8.6203285440701e-16,5.84031025859382e-08,-1.39888529506667e-15,-1.79739526355539e-15,2.10207549865157e-15,4.17113767342694e-15,-2.17073362787513e-15,1.0443251169535e-14,1.46003987720455e-15,-0.0966736489045734
"t106",0.0979093634353884,0.00715037173824432,-0.0366111732261467,0.301628829203149,-0.0742442224872652,0.0026829515475269,0.0198484175088106,0.000874780885622155,-0.00453353667227045,-0.00996933580292181,0.0292299439967383,0.000952210456694757,-0.0302217747447695,0.0365320681614279,-0.291388496477172,0.000181631757514161,0.00937985315304021,-0.000695764560792208,-0.00896611074427433,0.00435411486814384,-8.9400689451648e-05,-0.000125594908198716,0.00155224815015561,5.0937101742568e-05,-1.27942123993454e-06,0.000198505770409278,-0.430152815633599,-0.00245361091667082,1.64303255484435e-05,6.94999039621037e-06,4.30793510432671e-06,0.000259152353045606,-1.47450868963422e-07,0.00291699845058355,-4.17585565049782e-19,7.2663506001866e-06,-4.4920875299434e-05,-5.82569938251743e-05,9.02188947449201e-06,4.52082372762544e-16,-2.74926469763582e-07,7.39120170120886e-05,7.95742283228335e-06,0.000529039198728527,6.123426131921e-06,-6.94222601352666e-05,-0.00900207350018283,0.00064133639389944,0.000713449459085684,-0.0613052482689625,-6.63420510215809e-05,-2.65698446840584e-06,0.32439925136346,0.0058132286215779,3.94026366743734e-06,-1.0414908975364e-06,0.0175017316025922,-1.47475992626283e-15,-1.00910477015884e-07,-6.47117003911253e-16,-1.08909736379357e-06,-3.80108108085499e-08,-2.81806178308605e-16,-2.33543024233406e-08,6.9721347546633e-06,1.67256899025606e-06,-2.70398614494842e-07,9.91537273230895e-08,2.48215151483201e-17,1.09489725183589e-06,-1.88128083453345e-17,-2.3683021820686e-16,-7.81012941582616e-16,-1.08550222330625e-06,-5.06314915207769e-16,-9.6574117954129e-16,-3.52156686372841e-06,-3.081584879783e-07,5.32652130035075e-07,-5.52907937659372e-06,5.85315037891492e-08,2.48278799020027e-16,2.51067208798064e-06,5.91678329822188e-16,-6.61770573119228e-07,5.82886229669643e-16,-5.15884891973714e-05,3.47137736680765e-07,-8.53188006375947e-06,-9.04040563830642e-08,-1.23849655940286e-15,3.96964226177438e-08,9.47493211848146e-15,-1.65556731191604e-15,-1.11545604586661e-15,9.37613597437286e-16,-1.62061553432347e-15,4.07402631385143e-17,2.72098472317052e-08,2.62929781202279e-15,-1.01025386426175e-14,2.77013505425993e-14,-1.01930559767658e-14,-2.31150343518871e-14,3.22071112925659e-14,-0.707106781186546,-0.0966736489045754
