"","t18","t19","t24","t25","t12","t13","t4","t38","t39","t59","t60","t7","t16","t94","t95","t88","t89","t68","t31","t32","t46","t47","t6","t30","t53","t71","t74","t75","t45","t17","t90","t91","t48","t49","t29","t15","t26","t78","t79","t82","t83","t11","t1","t2","t9","t21","t98","t99","t27","t57","t58","t28","t40","t41","t92","t93","t35","t36","t42","t100","t101","t86","t87","t51","t52","t37","t54","t55","t14","t5","t84","t85","t69","t70","t63","t22","t23","t64","t65","t43","t44","t3","t8","t56","t76","t77","t72","t73","t10","t50","t80","t81","t96","t97","t33","t61","t62","t20","t34","t66","t67"
"t72",10.70932530981,10.70932530981,10.70932530971,10.70932530971,10.70932530961,10.70932530961,10.70932530961,10.70932530971,10.70932530971,10.70932530971,10.70932530971,10.70932530935,10.70932530975,10.70932530973,10.70932530973,10.70932530968,10.70932530968,10.70932530963,10.70932530965,10.70932530965,10.70932530975,10.70932530975,10.70932530991,10.70932531001,10.70932531005,10.70932531005,10.70932531004,10.70932531004,10.70932531011,10.70932530951,10.70932530969,10.70932530969,10.70932530931,10.70932530931,10.70932530921,10.70932530951,10.70932530971,10.70932530971,10.70932530971,10.70932531025,10.70932531025,10.70932530941,10.70932530951,10.70932530951,8.44440530561,8.44440530611,8.44440530611,8.44440530611,8.25291094179,8.25291094179,8.25291094179,8.25291094179,8.25291094177,8.25291094177,8.25291094174,8.25291094174,8.25291094179,8.25291094179,8.25291094177,8.2529109417,8.2529109417,8.25291094171,8.25291094171,8.25291094127,8.25291094127,8.25291094127,7.43238781009,7.43238781009,7.43238781009,7.43238780989,7.43238781004,7.43238781004,7.43238781003,7.43238781003,7.43238781004,7.43238781004,7.43238781004,7.43238781024,7.43238781024,7.43238780959,7.43238780959,4.94018708399,3.72196447469,3.72196447469,3.72196447469,3.72196447469,0,0.3491616048,2.85365113282,2.85365113302,2.85365113302,2.85365113302,2.85365113303,2.85365113303,3.4911031723,3.4911031722,3.4911031722,3.49008188347,3.54022961197,3.54022961197,3.54022961197
"t73",10.70932530981,10.70932530981,10.70932530971,10.70932530971,10.70932530961,10.70932530961,10.70932530961,10.70932530971,10.70932530971,10.70932530971,10.70932530971,10.70932530935,10.70932530975,10.70932530973,10.70932530973,10.70932530968,10.70932530968,10.70932530963,10.70932530965,10.70932530965,10.70932530975,10.70932530975,10.70932530991,10.70932531001,10.70932531005,10.70932531005,10.70932531004,10.70932531004,10.70932531011,10.70932530951,10.70932530969,10.70932530969,10.70932530931,10.70932530931,10.70932530921,10.70932530951,10.70932530971,10.70932530971,10.70932530971,10.70932531025,10.70932531025,10.70932530941,10.70932530951,10.70932530951,8.44440530561,8.44440530611,8.44440530611,8.44440530611,8.25291094179,8.25291094179,8.25291094179,8.25291094179,8.25291094177,8.25291094177,8.25291094174,8.25291094174,8.25291094179,8.25291094179,8.25291094177,8.2529109417,8.2529109417,8.25291094171,8.25291094171,8.25291094127,8.25291094127,8.25291094127,7.43238781009,7.43238781009,7.43238781009,7.43238780989,7.43238781004,7.43238781004,7.43238781003,7.43238781003,7.43238781004,7.43238781004,7.43238781004,7.43238781024,7.43238781024,7.43238780959,7.43238780959,4.94018708399,3.72196447469,3.72196447469,3.72196447469,3.72196447469,0.3491616048,0,2.85365113282,2.85365113302,2.85365113302,2.85365113302,2.85365113303,2.85365113303,3.4911031723,3.4911031722,3.4911031722,3.49008188347,3.54022961197,3.54022961197,3.54022961197
"t10",10.70932530983,10.70932530983,10.70932530973,10.70932530973,10.70932530963,10.70932530963,10.70932530963,10.70932530973,10.70932530973,10.70932530973,10.70932530973,10.70932530937,10.70932530977,10.70932530975,10.70932530975,10.7093253097,10.7093253097,10.70932530965,10.70932530967,10.70932530967,10.70932530977,10.70932530977,10.70932530993,10.70932531003,10.70932531007,10.70932531007,10.70932531006,10.70932531006,10.70932531013,10.70932530953,10.70932530971,10.70932530971,10.70932530933,10.70932530933,10.70932530923,10.70932530953,10.70932530973,10.70932530973,10.70932530973,10.70932531027,10.70932531027,10.70932530943,10.70932530953,10.70932530953,8.44440530563,8.44440530613,8.44440530613,8.44440530613,8.25291094181,8.25291094181,8.25291094181,8.25291094181,8.25291094179,8.25291094179,8.25291094176,8.25291094176,8.25291094181,8.25291094181,8.25291094179,8.25291094172,8.25291094172,8.25291094173,8.25291094173,8.25291094129,8.25291094129,8.25291094129,7.43238781011,7.43238781011,7.43238781011,7.43238780991,7.43238781006,7.43238781006,7.43238781005,7.43238781005,7.43238781006,7.43238781006,7.43238781006,7.43238781026,7.43238781026,7.43238780961,7.43238780961,4.94018708401,3.72196447471,3.72196447471,3.72196447471,3.72196447471,2.85365113282,2.85365113282,0,2.6708047962,2.6708047962,2.6708047962,2.67080479621,2.67080479621,3.49110317232,3.49110317222,3.49110317222,3.49008188349,3.54022961199,3.54022961199,3.54022961199
"t50",10.70932531003,10.70932531003,10.70932530993,10.70932530993,10.70932530983,10.70932530983,10.70932530983,10.70932530993,10.70932530993,10.70932530993,10.70932530993,10.70932530957,10.70932530997,10.70932530995,10.70932530995,10.7093253099,10.7093253099,10.70932530985,10.70932530987,10.70932530987,10.70932530997,10.70932530997,10.70932531013,10.70932531023,10.70932531027,10.70932531027,10.70932531026,10.70932531026,10.70932531033,10.70932530973,10.70932530991,10.70932530991,10.70932530953,10.70932530953,10.70932530943,10.70932530973,10.70932530993,10.70932530993,10.70932530993,10.70932531047,10.70932531047,10.70932530963,10.70932530973,10.70932530973,8.44440530583,8.44440530633,8.44440530633,8.44440530633,8.25291094201,8.25291094201,8.25291094201,8.25291094201,8.25291094199,8.25291094199,8.25291094196,8.25291094196,8.25291094201,8.25291094201,8.25291094199,8.25291094192,8.25291094192,8.25291094193,8.25291094193,8.25291094149,8.25291094149,8.25291094149,7.43238781031,7.43238781031,7.43238781031,7.43238781011,7.43238781026,7.43238781026,7.43238781025,7.43238781025,7.43238781026,7.43238781026,7.43238781026,7.43238781046,7.43238781046,7.43238780981,7.43238780981,4.94018708421,3.72196447491,3.72196447491,3.72196447491,3.72196447491,2.85365113302,2.85365113302,2.6708047962,0,0.7645357764,0.7645357764,1.04730249921,1.04730249921,3.49110317252,3.49110317242,3.49110317242,3.49008188369,3.54022961219,3.54022961219,3.54022961219
"t80",10.70932531003,10.70932531003,10.70932530993,10.70932530993,10.70932530983,10.70932530983,10.70932530983,10.70932530993,10.70932530993,10.70932530993,10.70932530993,10.70932530957,10.70932530997,10.70932530995,10.70932530995,10.7093253099,10.7093253099,10.70932530985,10.70932530987,10.70932530987,10.70932530997,10.70932530997,10.70932531013,10.70932531023,10.70932531027,10.70932531027,10.70932531026,10.70932531026,10.70932531033,10.70932530973,10.70932530991,10.70932530991,10.70932530953,10.70932530953,10.70932530943,10.70932530973,10.70932530993,10.70932530993,10.70932530993,10.70932531047,10.70932531047,10.70932530963,10.70932530973,10.70932530973,8.44440530583,8.44440530633,8.44440530633,8.44440530633,8.25291094201,8.25291094201,8.25291094201,8.25291094201,8.25291094199,8.25291094199,8.25291094196,8.25291094196,8.25291094201,8.25291094201,8.25291094199,8.25291094192,8.25291094192,8.25291094193,8.25291094193,8.25291094149,8.25291094149,8.25291094149,7.43238781031,7.43238781031,7.43238781031,7.43238781011,7.43238781026,7.43238781026,7.43238781025,7.43238781025,7.43238781026,7.43238781026,7.43238781026,7.43238781046,7.43238781046,7.43238780981,7.43238780981,4.94018708421,3.72196447491,3.72196447491,3.72196447491,3.72196447491,2.85365113302,2.85365113302,2.6708047962,0.7645357764,0,0.279067773,1.04730249921,1.04730249921,3.49110317252,3.49110317242,3.49110317242,3.49008188369,3.54022961219,3.54022961219,3.54022961219
"t81",10.70932531003,10.70932531003,10.70932530993,10.70932530993,10.70932530983,10.70932530983,10.70932530983,10.70932530993,10.70932530993,10.70932530993,10.70932530993,10.70932530957,10.70932530997,10.70932530995,10.70932530995,10.7093253099,10.7093253099,10.70932530985,10.70932530987,10.70932530987,10.70932530997,10.70932530997,10.70932531013,10.70932531023,10.70932531027,10.70932531027,10.70932531026,10.70932531026,10.70932531033,10.70932530973,10.70932530991,10.70932530991,10.70932530953,10.70932530953,10.70932530943,10.70932530973,10.70932530993,10.70932530993,10.70932530993,10.70932531047,10.70932531047,10.70932530963,10.70932530973,10.70932530973,8.44440530583,8.44440530633,8.44440530633,8.44440530633,8.25291094201,8.25291094201,8.25291094201,8.25291094201,8.25291094199,8.25291094199,8.25291094196,8.25291094196,8.25291094201,8.25291094201,8.25291094199,8.25291094192,8.25291094192,8.25291094193,8.25291094193,8.25291094149,8.25291094149,8.25291094149,7.43238781031,7.43238781031,7.43238781031,7.43238781011,7.43238781026,7.43238781026,7.43238781025,7.43238781025,7.43238781026,7.43238781026,7.43238781026,7.43238781046,7.43238781046,7.43238780981,7.43238780981,4.94018708421,3.72196447491,3.72196447491,3.72196447491,3.72196447491,2.85365113302,2.85365113302,2.6708047962,0.7645357764,0.279067773,0,1.04730249921,1.04730249921,3.49110317252,3.49110317242,3.49110317242,3.49008188369,3.54022961219,3.54022961219,3.54022961219
"t96",10.70932531004,10.70932531004,10.70932530994,10.70932530994,10.70932530984,10.70932530984,10.70932530984,10.70932530994,10.70932530994,10.70932530994,10.70932530994,10.70932530958,10.70932530998,10.70932530996,10.70932530996,10.70932530991,10.70932530991,10.70932530986,10.70932530988,10.70932530988,10.70932530998,10.70932530998,10.70932531014,10.70932531024,10.70932531028,10.70932531028,10.70932531027,10.70932531027,10.70932531034,10.70932530974,10.70932530992,10.70932530992,10.70932530954,10.70932530954,10.70932530944,10.70932530974,10.70932530994,10.70932530994,10.70932530994,10.70932531048,10.70932531048,10.70932530964,10.70932530974,10.70932530974,8.44440530584,8.44440530634,8.44440530634,8.44440530634,8.25291094202,8.25291094202,8.25291094202,8.25291094202,8.252910942,8.252910942,8.25291094197,8.25291094197,8.25291094202,8.25291094202,8.252910942,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.2529109415,8.2529109415,8.2529109415,7.43238781032,7.43238781032,7.43238781032,7.43238781012,7.43238781027,7.43238781027,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781027,7.43238781047,7.43238781047,7.43238780982,7.43238780982,4.94018708422,3.72196447492,3.72196447492,3.72196447492,3.72196447492,2.85365113303,2.85365113303,2.67080479621,1.04730249921,1.04730249921,1.04730249921,0,0.08161282422,3.49110317253,3.49110317243,3.49110317243,3.4900818837,3.5402296122,3.5402296122,3.5402296122
"t97",10.70932531004,10.70932531004,10.70932530994,10.70932530994,10.70932530984,10.70932530984,10.70932530984,10.70932530994,10.70932530994,10.70932530994,10.70932530994,10.70932530958,10.70932530998,10.70932530996,10.70932530996,10.70932530991,10.70932530991,10.70932530986,10.70932530988,10.70932530988,10.70932530998,10.70932530998,10.70932531014,10.70932531024,10.70932531028,10.70932531028,10.70932531027,10.70932531027,10.70932531034,10.70932530974,10.70932530992,10.70932530992,10.70932530954,10.70932530954,10.70932530944,10.70932530974,10.70932530994,10.70932530994,10.70932530994,10.70932531048,10.70932531048,10.70932530964,10.70932530974,10.70932530974,8.44440530584,8.44440530634,8.44440530634,8.44440530634,8.25291094202,8.25291094202,8.25291094202,8.25291094202,8.252910942,8.252910942,8.25291094197,8.25291094197,8.25291094202,8.25291094202,8.252910942,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.2529109415,8.2529109415,8.2529109415,7.43238781032,7.43238781032,7.43238781032,7.43238781012,7.43238781027,7.43238781027,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781027,7.43238781047,7.43238781047,7.43238780982,7.43238780982,4.94018708422,3.72196447492,3.72196447492,3.72196447492,3.72196447492,2.85365113303,2.85365113303,2.67080479621,1.04730249921,1.04730249921,1.04730249921,0.08161282422,0,3.49110317253,3.49110317243,3.49110317243,3.4900818837,3.5402296122,3.5402296122,3.5402296122
"t33",10.70932531051,10.70932531051,10.70932531041,10.70932531041,10.70932531031,10.70932531031,10.70932531031,10.70932531041,10.70932531041,10.70932531041,10.70932531041,10.70932531005,10.70932531045,10.70932531043,10.70932531043,10.70932531038,10.70932531038,10.70932531033,10.70932531035,10.70932531035,10.70932531045,10.70932531045,10.70932531061,10.70932531071,10.70932531075,10.70932531075,10.70932531074,10.70932531074,10.70932531081,10.70932531021,10.70932531039,10.70932531039,10.70932531001,10.70932531001,10.70932530991,10.70932531021,10.70932531041,10.70932531041,10.70932531041,10.70932531095,10.70932531095,10.70932531011,10.70932531021,10.70932531021,8.44440530631,8.44440530681,8.44440530681,8.44440530681,8.25291094249,8.25291094249,8.25291094249,8.25291094249,8.25291094247,8.25291094247,8.25291094244,8.25291094244,8.25291094249,8.25291094249,8.25291094247,8.2529109424,8.2529109424,8.25291094241,8.25291094241,8.25291094197,8.25291094197,8.25291094197,7.43238781079,7.43238781079,7.43238781079,7.43238781059,7.43238781074,7.43238781074,7.43238781073,7.43238781073,7.43238781074,7.43238781074,7.43238781074,7.43238781094,7.43238781094,7.43238781029,7.43238781029,4.94018708469,3.72196447539,3.72196447539,3.72196447539,3.72196447539,3.4911031723,3.4911031723,3.49110317232,3.49110317252,3.49110317252,3.49110317252,3.49110317253,3.49110317253,0,1.3037087849,1.3037087849,3.49008188417,3.54022961267,3.54022961267,3.54022961267
"t61",10.70932531041,10.70932531041,10.70932531031,10.70932531031,10.70932531021,10.70932531021,10.70932531021,10.70932531031,10.70932531031,10.70932531031,10.70932531031,10.70932530995,10.70932531035,10.70932531033,10.70932531033,10.70932531028,10.70932531028,10.70932531023,10.70932531025,10.70932531025,10.70932531035,10.70932531035,10.70932531051,10.70932531061,10.70932531065,10.70932531065,10.70932531064,10.70932531064,10.70932531071,10.70932531011,10.70932531029,10.70932531029,10.70932530991,10.70932530991,10.70932530981,10.70932531011,10.70932531031,10.70932531031,10.70932531031,10.70932531085,10.70932531085,10.70932531001,10.70932531011,10.70932531011,8.44440530621,8.44440530671,8.44440530671,8.44440530671,8.25291094239,8.25291094239,8.25291094239,8.25291094239,8.25291094237,8.25291094237,8.25291094234,8.25291094234,8.25291094239,8.25291094239,8.25291094237,8.2529109423,8.2529109423,8.25291094231,8.25291094231,8.25291094187,8.25291094187,8.25291094187,7.43238781069,7.43238781069,7.43238781069,7.43238781049,7.43238781064,7.43238781064,7.43238781063,7.43238781063,7.43238781064,7.43238781064,7.43238781064,7.43238781084,7.43238781084,7.43238781019,7.43238781019,4.94018708459,3.72196447529,3.72196447529,3.72196447529,3.72196447529,3.4911031722,3.4911031722,3.49110317222,3.49110317242,3.49110317242,3.49110317242,3.49110317243,3.49110317243,1.3037087849,0,0.5610226596,3.49008188407,3.54022961257,3.54022961257,3.54022961257
"t62",10.70932531041,10.70932531041,10.70932531031,10.70932531031,10.70932531021,10.70932531021,10.70932531021,10.70932531031,10.70932531031,10.70932531031,10.70932531031,10.70932530995,10.70932531035,10.70932531033,10.70932531033,10.70932531028,10.70932531028,10.70932531023,10.70932531025,10.70932531025,10.70932531035,10.70932531035,10.70932531051,10.70932531061,10.70932531065,10.70932531065,10.70932531064,10.70932531064,10.70932531071,10.70932531011,10.70932531029,10.70932531029,10.70932530991,10.70932530991,10.70932530981,10.70932531011,10.70932531031,10.70932531031,10.70932531031,10.70932531085,10.70932531085,10.70932531001,10.70932531011,10.70932531011,8.44440530621,8.44440530671,8.44440530671,8.44440530671,8.25291094239,8.25291094239,8.25291094239,8.25291094239,8.25291094237,8.25291094237,8.25291094234,8.25291094234,8.25291094239,8.25291094239,8.25291094237,8.2529109423,8.2529109423,8.25291094231,8.25291094231,8.25291094187,8.25291094187,8.25291094187,7.43238781069,7.43238781069,7.43238781069,7.43238781049,7.43238781064,7.43238781064,7.43238781063,7.43238781063,7.43238781064,7.43238781064,7.43238781064,7.43238781084,7.43238781084,7.43238781019,7.43238781019,4.94018708459,3.72196447529,3.72196447529,3.72196447529,3.72196447529,3.4911031722,3.4911031722,3.49110317222,3.49110317242,3.49110317242,3.49110317242,3.49110317243,3.49110317243,1.3037087849,0.5610226596,0,3.49008188407,3.54022961257,3.54022961257,3.54022961257
"t20",10.65917758154,10.65917758154,10.65917758144,10.65917758144,10.65917758134,10.65917758134,10.65917758134,10.65917758144,10.65917758144,10.65917758144,10.65917758144,10.65917758108,10.65917758148,10.65917758146,10.65917758146,10.65917758141,10.65917758141,10.65917758136,10.65917758138,10.65917758138,10.65917758148,10.65917758148,10.65917758164,10.65917758174,10.65917758178,10.65917758178,10.65917758177,10.65917758177,10.65917758184,10.65917758124,10.65917758142,10.65917758142,10.65917758104,10.65917758104,10.65917758094,10.65917758124,10.65917758144,10.65917758144,10.65917758144,10.65917758198,10.65917758198,10.65917758114,10.65917758124,10.65917758124,8.39425757734,8.39425757784,8.39425757784,8.39425757784,8.20276321352,8.20276321352,8.20276321352,8.20276321352,8.2027632135,8.2027632135,8.20276321347,8.20276321347,8.20276321352,8.20276321352,8.2027632135,8.20276321343,8.20276321343,8.20276321344,8.20276321344,8.202763213,8.202763213,8.202763213,7.38224008182,7.38224008182,7.38224008182,7.38224008162,7.38224008177,7.38224008177,7.38224008176,7.38224008176,7.38224008177,7.38224008177,7.38224008177,7.38224008197,7.38224008197,7.38224008132,7.38224008132,4.89003935572,3.67181674642,3.67181674642,3.67181674642,3.67181674642,3.49008188347,3.49008188347,3.49008188349,3.49008188369,3.49008188369,3.49008188369,3.4900818837,3.4900818837,3.49008188417,3.49008188407,3.49008188407,0,1.8459597849,1.8459597849,1.8459597849
"t34",10.70932531004,10.70932531004,10.70932530994,10.70932530994,10.70932530984,10.70932530984,10.70932530984,10.70932530994,10.70932530994,10.70932530994,10.70932530994,10.70932530958,10.70932530998,10.70932530996,10.70932530996,10.70932530991,10.70932530991,10.70932530986,10.70932530988,10.70932530988,10.70932530998,10.70932530998,10.70932531014,10.70932531024,10.70932531028,10.70932531028,10.70932531027,10.70932531027,10.70932531034,10.70932530974,10.70932530992,10.70932530992,10.70932530954,10.70932530954,10.70932530944,10.70932530974,10.70932530994,10.70932530994,10.70932530994,10.70932531048,10.70932531048,10.70932530964,10.70932530974,10.70932530974,8.44440530584,8.44440530634,8.44440530634,8.44440530634,8.25291094202,8.25291094202,8.25291094202,8.25291094202,8.252910942,8.252910942,8.25291094197,8.25291094197,8.25291094202,8.25291094202,8.252910942,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.2529109415,8.2529109415,8.2529109415,7.43238781032,7.43238781032,7.43238781032,7.43238781012,7.43238781027,7.43238781027,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781027,7.43238781047,7.43238781047,7.43238780982,7.43238780982,4.94018708422,3.72196447492,3.72196447492,3.72196447492,3.72196447492,3.54022961197,3.54022961197,3.54022961199,3.54022961219,3.54022961219,3.54022961219,3.5402296122,3.5402296122,3.54022961267,3.54022961257,3.54022961257,1.8459597849,0,1.2340076338,1.2340076338
"t66",10.70932531004,10.70932531004,10.70932530994,10.70932530994,10.70932530984,10.70932530984,10.70932530984,10.70932530994,10.70932530994,10.70932530994,10.70932530994,10.70932530958,10.70932530998,10.70932530996,10.70932530996,10.70932530991,10.70932530991,10.70932530986,10.70932530988,10.70932530988,10.70932530998,10.70932530998,10.70932531014,10.70932531024,10.70932531028,10.70932531028,10.70932531027,10.70932531027,10.70932531034,10.70932530974,10.70932530992,10.70932530992,10.70932530954,10.70932530954,10.70932530944,10.70932530974,10.70932530994,10.70932530994,10.70932530994,10.70932531048,10.70932531048,10.70932530964,10.70932530974,10.70932530974,8.44440530584,8.44440530634,8.44440530634,8.44440530634,8.25291094202,8.25291094202,8.25291094202,8.25291094202,8.252910942,8.252910942,8.25291094197,8.25291094197,8.25291094202,8.25291094202,8.252910942,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.2529109415,8.2529109415,8.2529109415,7.43238781032,7.43238781032,7.43238781032,7.43238781012,7.43238781027,7.43238781027,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781027,7.43238781047,7.43238781047,7.43238780982,7.43238780982,4.94018708422,3.72196447492,3.72196447492,3.72196447492,3.72196447492,3.54022961197,3.54022961197,3.54022961199,3.54022961219,3.54022961219,3.54022961219,3.5402296122,3.5402296122,3.54022961267,3.54022961257,3.54022961257,1.8459597849,1.2340076338,0,0.4505561396
"t67",10.70932531004,10.70932531004,10.70932530994,10.70932530994,10.70932530984,10.70932530984,10.70932530984,10.70932530994,10.70932530994,10.70932530994,10.70932530994,10.70932530958,10.70932530998,10.70932530996,10.70932530996,10.70932530991,10.70932530991,10.70932530986,10.70932530988,10.70932530988,10.70932530998,10.70932530998,10.70932531014,10.70932531024,10.70932531028,10.70932531028,10.70932531027,10.70932531027,10.70932531034,10.70932530974,10.70932530992,10.70932530992,10.70932530954,10.70932530954,10.70932530944,10.70932530974,10.70932530994,10.70932530994,10.70932530994,10.70932531048,10.70932531048,10.70932530964,10.70932530974,10.70932530974,8.44440530584,8.44440530634,8.44440530634,8.44440530634,8.25291094202,8.25291094202,8.25291094202,8.25291094202,8.252910942,8.252910942,8.25291094197,8.25291094197,8.25291094202,8.25291094202,8.252910942,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.2529109415,8.2529109415,8.2529109415,7.43238781032,7.43238781032,7.43238781032,7.43238781012,7.43238781027,7.43238781027,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781027,7.43238781047,7.43238781047,7.43238780982,7.43238780982,4.94018708422,3.72196447492,3.72196447492,3.72196447492,3.72196447492,3.54022961197,3.54022961197,3.54022961199,3.54022961219,3.54022961219,3.54022961219,3.5402296122,3.5402296122,3.54022961267,3.54022961257,3.54022961257,1.8459597849,1.2340076338,0.4505561396,0
