"","t1","t11","t12","t3","t22","t75","t76","t51","t69","t70","t64","t90","t91","t63","t13","t7","t88","t89","t79","t80","t40","t20","t21","t105","t106","t66","t29","t26","t61","t62","t48","t45","t49","t50","t96","t97","t92","t93","t39","t54","t55","t85","t86","t33","t34","t46","t47","t41","t42","t71","t72","t103","t104","t52","t53","t32","t59","t60","t43","t44","t10","t8","t9","t14","t77","t78","t73","t74","t56","t57","t99","t100","t84","t25","t83","t98","t101","t102","t67","t68","t4","t19","t30","t31","t37","t38","t35","t36","t27","t28","t17","t18","t87","t94","t95","t65","t58","t23","t24","t81","t82","t15","t16","t5","t6","t2"
"t30",6.826566307189,6.824880159589,6.824880159589,6.013267931189,6.013267930769,6.013267930769,6.013267930769,6.013267930769,6.013267930809,6.013267930809,6.013267930759,6.013267930799,6.013267930799,6.013267930759,6.013267930389,6.013267930459,6.013267930769,6.013267930769,6.0132679307519,6.0132679307519,6.013267930779,6.013267930679,6.013267930679,6.013267930739,6.013267930739,6.013267930759,6.013267930759,6.013267930779,6.013267930689,6.013267930689,6.013267930789,6.013267930779,6.013267930779,6.013267930779,6.013267930399,6.013267930399,6.013267930789,6.013267930789,6.013267930739,6.013267930739,6.013267930739,6.013267930739,6.013267930739,6.013267930649,6.013267930649,6.013267930709,6.013267930709,6.013267930709,6.013267930709,6.013267930789,6.013267930789,6.013267930419,6.013267930419,6.013267930689,6.013267930689,6.013267931189,6.013267931189,6.013267931189,6.013267930789,6.013267930789,5.521362943389,4.43249951419,5.88039748699,5.88039748679,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748697,5.88039748697,5.88039748699,5.45289711619,5.88039748679,5.88039748675,5.880397486746,5.880397486746,5.88039748679,5.88039748679,5.449171111959,2.002265738,0,1.2691711722,3.3779942894,3.3779942894,3.396898668159,3.396898668159,3.396898668059,3.396898668059,3.396898667959,3.396898667959,3.599517108599,3.599517108599,3.599517108599,3.599517108659,3.599517108659,4.546421219259,4.546421219259,4.546421219259,4.546421219259,4.546421218872,4.546421218872,5.522012512359,5.522012512359,5.823466847389
"t31",6.826566307189,6.824880159589,6.824880159589,6.013267931189,6.013267930769,6.013267930769,6.013267930769,6.013267930769,6.013267930809,6.013267930809,6.013267930759,6.013267930799,6.013267930799,6.013267930759,6.013267930389,6.013267930459,6.013267930769,6.013267930769,6.0132679307519,6.0132679307519,6.013267930779,6.013267930679,6.013267930679,6.013267930739,6.013267930739,6.013267930759,6.013267930759,6.013267930779,6.013267930689,6.013267930689,6.013267930789,6.013267930779,6.013267930779,6.013267930779,6.013267930399,6.013267930399,6.013267930789,6.013267930789,6.013267930739,6.013267930739,6.013267930739,6.013267930739,6.013267930739,6.013267930649,6.013267930649,6.013267930709,6.013267930709,6.013267930709,6.013267930709,6.013267930789,6.013267930789,6.013267930419,6.013267930419,6.013267930689,6.013267930689,6.013267931189,6.013267931189,6.013267931189,6.013267930789,6.013267930789,5.521362943389,4.43249951419,5.88039748699,5.88039748679,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748697,5.88039748697,5.88039748699,5.45289711619,5.88039748679,5.88039748675,5.880397486746,5.880397486746,5.88039748679,5.88039748679,5.449171111959,2.002265738,1.2691711722,0,3.3779942894,3.3779942894,3.396898668159,3.396898668159,3.396898668059,3.396898668059,3.396898667959,3.396898667959,3.599517108599,3.599517108599,3.599517108599,3.599517108659,3.599517108659,4.546421219259,4.546421219259,4.546421219259,4.546421219259,4.546421218872,4.546421218872,5.522012512359,5.522012512359,5.823466847389
"t37",6.826566306989,6.824880159389,6.824880159389,6.013267930989,6.013267930569,6.013267930569,6.013267930569,6.013267930569,6.013267930609,6.013267930609,6.013267930559,6.013267930599,6.013267930599,6.013267930559,6.013267930189,6.013267930259,6.013267930569,6.013267930569,6.0132679305519,6.0132679305519,6.013267930579,6.013267930479,6.013267930479,6.013267930539,6.013267930539,6.013267930559,6.013267930559,6.013267930579,6.013267930489,6.013267930489,6.013267930589,6.013267930579,6.013267930579,6.013267930579,6.013267930199,6.013267930199,6.013267930589,6.013267930589,6.013267930539,6.013267930539,6.013267930539,6.013267930539,6.013267930539,6.013267930449,6.013267930449,6.013267930509,6.013267930509,6.013267930509,6.013267930509,6.013267930589,6.013267930589,6.013267930219,6.013267930219,6.013267930489,6.013267930489,6.013267930989,6.013267930989,6.013267930989,6.013267930589,6.013267930589,5.521362943189,4.43249951399,5.88039748679,5.88039748659,5.88039748679,5.88039748679,5.88039748679,5.88039748679,5.88039748679,5.88039748679,5.88039748677,5.88039748677,5.88039748679,5.45289711599,5.88039748659,5.88039748655,5.880397486546,5.880397486546,5.88039748659,5.88039748659,5.449171111759,3.3779942894,3.3779942894,3.3779942894,0,1.1791190632,3.396898667959,3.396898667959,3.396898667859,3.396898667859,3.396898667759,3.396898667759,3.599517108399,3.599517108399,3.599517108399,3.599517108459,3.599517108459,4.546421219059,4.546421219059,4.546421219059,4.546421219059,4.546421218672,4.546421218672,5.522012512159,5.522012512159,5.823466847189
"t38",6.826566306989,6.824880159389,6.824880159389,6.013267930989,6.013267930569,6.013267930569,6.013267930569,6.013267930569,6.013267930609,6.013267930609,6.013267930559,6.013267930599,6.013267930599,6.013267930559,6.013267930189,6.013267930259,6.013267930569,6.013267930569,6.0132679305519,6.0132679305519,6.013267930579,6.013267930479,6.013267930479,6.013267930539,6.013267930539,6.013267930559,6.013267930559,6.013267930579,6.013267930489,6.013267930489,6.013267930589,6.013267930579,6.013267930579,6.013267930579,6.013267930199,6.013267930199,6.013267930589,6.013267930589,6.013267930539,6.013267930539,6.013267930539,6.013267930539,6.013267930539,6.013267930449,6.013267930449,6.013267930509,6.013267930509,6.013267930509,6.013267930509,6.013267930589,6.013267930589,6.013267930219,6.013267930219,6.013267930489,6.013267930489,6.013267930989,6.013267930989,6.013267930989,6.013267930589,6.013267930589,5.521362943189,4.43249951399,5.88039748679,5.88039748659,5.88039748679,5.88039748679,5.88039748679,5.88039748679,5.88039748679,5.88039748679,5.88039748677,5.88039748677,5.88039748679,5.45289711599,5.88039748659,5.88039748655,5.880397486546,5.880397486546,5.88039748659,5.88039748659,5.449171111759,3.3779942894,3.3779942894,3.3779942894,1.1791190632,0,3.396898667959,3.396898667959,3.396898667859,3.396898667859,3.396898667759,3.396898667759,3.599517108399,3.599517108399,3.599517108399,3.599517108459,3.599517108459,4.546421219059,4.546421219059,4.546421219059,4.546421219059,4.546421218672,4.546421218672,5.522012512159,5.522012512159,5.823466847189
"t35",6.82656630723,6.82488015963,6.82488015963,6.01326793123,6.01326793081,6.01326793081,6.01326793081,6.01326793081,6.01326793085,6.01326793085,6.0132679308,6.01326793084,6.01326793084,6.0132679308,6.01326793043,6.0132679305,6.01326793081,6.01326793081,6.0132679307929,6.0132679307929,6.01326793082,6.01326793072,6.01326793072,6.01326793078,6.01326793078,6.0132679308,6.0132679308,6.01326793082,6.01326793073,6.01326793073,6.01326793083,6.01326793082,6.01326793082,6.01326793082,6.01326793044,6.01326793044,6.01326793083,6.01326793083,6.01326793078,6.01326793078,6.01326793078,6.01326793078,6.01326793078,6.01326793069,6.01326793069,6.01326793075,6.01326793075,6.01326793075,6.01326793075,6.01326793083,6.01326793083,6.01326793046,6.01326793046,6.01326793073,6.01326793073,6.01326793123,6.01326793123,6.01326793123,6.01326793083,6.01326793083,5.52136294343,4.432499514231,5.880397487031,5.880397486831,5.880397487031,5.880397487031,5.880397487031,5.880397487031,5.880397487031,5.880397487031,5.880397487011,5.880397487011,5.880397487031,5.452897116231,5.880397486831,5.880397486791,5.880397486787,5.880397486787,5.880397486831,5.880397486831,5.449171112,3.396898668159,3.396898668159,3.396898668159,3.396898667959,3.396898667959,0,1.1865111672,2.4164270349,2.4164270349,2.4164270348,2.4164270348,3.59951710864,3.59951710864,3.59951710864,3.5995171087,3.5995171087,4.5464212193,4.5464212193,4.5464212193,4.5464212193,4.546421218913,4.546421218913,5.5220125124,5.5220125124,5.82346684743
"t36",6.82656630723,6.82488015963,6.82488015963,6.01326793123,6.01326793081,6.01326793081,6.01326793081,6.01326793081,6.01326793085,6.01326793085,6.0132679308,6.01326793084,6.01326793084,6.0132679308,6.01326793043,6.0132679305,6.01326793081,6.01326793081,6.0132679307929,6.0132679307929,6.01326793082,6.01326793072,6.01326793072,6.01326793078,6.01326793078,6.0132679308,6.0132679308,6.01326793082,6.01326793073,6.01326793073,6.01326793083,6.01326793082,6.01326793082,6.01326793082,6.01326793044,6.01326793044,6.01326793083,6.01326793083,6.01326793078,6.01326793078,6.01326793078,6.01326793078,6.01326793078,6.01326793069,6.01326793069,6.01326793075,6.01326793075,6.01326793075,6.01326793075,6.01326793083,6.01326793083,6.01326793046,6.01326793046,6.01326793073,6.01326793073,6.01326793123,6.01326793123,6.01326793123,6.01326793083,6.01326793083,5.52136294343,4.432499514231,5.880397487031,5.880397486831,5.880397487031,5.880397487031,5.880397487031,5.880397487031,5.880397487031,5.880397487031,5.880397487011,5.880397487011,5.880397487031,5.452897116231,5.880397486831,5.880397486791,5.880397486787,5.880397486787,5.880397486831,5.880397486831,5.449171112,3.396898668159,3.396898668159,3.396898668159,3.396898667959,3.396898667959,1.1865111672,0,2.4164270349,2.4164270349,2.4164270348,2.4164270348,3.59951710864,3.59951710864,3.59951710864,3.5995171087,3.5995171087,4.5464212193,4.5464212193,4.5464212193,4.5464212193,4.546421218913,4.546421218913,5.5220125124,5.5220125124,5.82346684743
"t27",6.82656630713,6.82488015953,6.82488015953,6.01326793113,6.01326793071,6.01326793071,6.01326793071,6.01326793071,6.01326793075,6.01326793075,6.0132679307,6.01326793074,6.01326793074,6.0132679307,6.01326793033,6.0132679304,6.01326793071,6.01326793071,6.0132679306929,6.0132679306929,6.01326793072,6.01326793062,6.01326793062,6.01326793068,6.01326793068,6.0132679307,6.0132679307,6.01326793072,6.01326793063,6.01326793063,6.01326793073,6.01326793072,6.01326793072,6.01326793072,6.01326793034,6.01326793034,6.01326793073,6.01326793073,6.01326793068,6.01326793068,6.01326793068,6.01326793068,6.01326793068,6.01326793059,6.01326793059,6.01326793065,6.01326793065,6.01326793065,6.01326793065,6.01326793073,6.01326793073,6.01326793036,6.01326793036,6.01326793063,6.01326793063,6.01326793113,6.01326793113,6.01326793113,6.01326793073,6.01326793073,5.52136294333,4.432499514131,5.880397486931,5.880397486731,5.880397486931,5.880397486931,5.880397486931,5.880397486931,5.880397486931,5.880397486931,5.880397486911,5.880397486911,5.880397486931,5.452897116131,5.880397486731,5.880397486691,5.880397486687,5.880397486687,5.880397486731,5.880397486731,5.4491711119,3.396898668059,3.396898668059,3.396898668059,3.396898667859,3.396898667859,2.4164270349,2.4164270349,0,1.4039283304,2.3076726809,2.3076726809,3.59951710854,3.59951710854,3.59951710854,3.5995171086,3.5995171086,4.5464212192,4.5464212192,4.5464212192,4.5464212192,4.546421218813,4.546421218813,5.5220125123,5.5220125123,5.82346684733
"t28",6.82656630713,6.82488015953,6.82488015953,6.01326793113,6.01326793071,6.01326793071,6.01326793071,6.01326793071,6.01326793075,6.01326793075,6.0132679307,6.01326793074,6.01326793074,6.0132679307,6.01326793033,6.0132679304,6.01326793071,6.01326793071,6.0132679306929,6.0132679306929,6.01326793072,6.01326793062,6.01326793062,6.01326793068,6.01326793068,6.0132679307,6.0132679307,6.01326793072,6.01326793063,6.01326793063,6.01326793073,6.01326793072,6.01326793072,6.01326793072,6.01326793034,6.01326793034,6.01326793073,6.01326793073,6.01326793068,6.01326793068,6.01326793068,6.01326793068,6.01326793068,6.01326793059,6.01326793059,6.01326793065,6.01326793065,6.01326793065,6.01326793065,6.01326793073,6.01326793073,6.01326793036,6.01326793036,6.01326793063,6.01326793063,6.01326793113,6.01326793113,6.01326793113,6.01326793073,6.01326793073,5.52136294333,4.432499514131,5.880397486931,5.880397486731,5.880397486931,5.880397486931,5.880397486931,5.880397486931,5.880397486931,5.880397486931,5.880397486911,5.880397486911,5.880397486931,5.452897116131,5.880397486731,5.880397486691,5.880397486687,5.880397486687,5.880397486731,5.880397486731,5.4491711119,3.396898668059,3.396898668059,3.396898668059,3.396898667859,3.396898667859,2.4164270349,2.4164270349,1.4039283304,0,2.3076726809,2.3076726809,3.59951710854,3.59951710854,3.59951710854,3.5995171086,3.5995171086,4.5464212192,4.5464212192,4.5464212192,4.5464212192,4.546421218813,4.546421218813,5.5220125123,5.5220125123,5.82346684733
"t17",6.82656630703,6.82488015943,6.82488015943,6.01326793103,6.01326793061,6.01326793061,6.01326793061,6.01326793061,6.01326793065,6.01326793065,6.0132679306,6.01326793064,6.01326793064,6.0132679306,6.01326793023,6.0132679303,6.01326793061,6.01326793061,6.0132679305929,6.0132679305929,6.01326793062,6.01326793052,6.01326793052,6.01326793058,6.01326793058,6.0132679306,6.0132679306,6.01326793062,6.01326793053,6.01326793053,6.01326793063,6.01326793062,6.01326793062,6.01326793062,6.01326793024,6.01326793024,6.01326793063,6.01326793063,6.01326793058,6.01326793058,6.01326793058,6.01326793058,6.01326793058,6.01326793049,6.01326793049,6.01326793055,6.01326793055,6.01326793055,6.01326793055,6.01326793063,6.01326793063,6.01326793026,6.01326793026,6.01326793053,6.01326793053,6.01326793103,6.01326793103,6.01326793103,6.01326793063,6.01326793063,5.52136294323,4.432499514031,5.880397486831,5.880397486631,5.880397486831,5.880397486831,5.880397486831,5.880397486831,5.880397486831,5.880397486831,5.880397486811,5.880397486811,5.880397486831,5.452897116031,5.880397486631,5.880397486591,5.880397486587,5.880397486587,5.880397486631,5.880397486631,5.4491711118,3.396898667959,3.396898667959,3.396898667959,3.396898667759,3.396898667759,2.4164270348,2.4164270348,2.3076726809,2.3076726809,0,2.03382663,3.59951710844,3.59951710844,3.59951710844,3.5995171085,3.5995171085,4.5464212191,4.5464212191,4.5464212191,4.5464212191,4.546421218713,4.546421218713,5.5220125122,5.5220125122,5.82346684723
"t18",6.82656630703,6.82488015943,6.82488015943,6.01326793103,6.01326793061,6.01326793061,6.01326793061,6.01326793061,6.01326793065,6.01326793065,6.0132679306,6.01326793064,6.01326793064,6.0132679306,6.01326793023,6.0132679303,6.01326793061,6.01326793061,6.0132679305929,6.0132679305929,6.01326793062,6.01326793052,6.01326793052,6.01326793058,6.01326793058,6.0132679306,6.0132679306,6.01326793062,6.01326793053,6.01326793053,6.01326793063,6.01326793062,6.01326793062,6.01326793062,6.01326793024,6.01326793024,6.01326793063,6.01326793063,6.01326793058,6.01326793058,6.01326793058,6.01326793058,6.01326793058,6.01326793049,6.01326793049,6.01326793055,6.01326793055,6.01326793055,6.01326793055,6.01326793063,6.01326793063,6.01326793026,6.01326793026,6.01326793053,6.01326793053,6.01326793103,6.01326793103,6.01326793103,6.01326793063,6.01326793063,5.52136294323,4.432499514031,5.880397486831,5.880397486631,5.880397486831,5.880397486831,5.880397486831,5.880397486831,5.880397486831,5.880397486831,5.880397486811,5.880397486811,5.880397486831,5.452897116031,5.880397486631,5.880397486591,5.880397486587,5.880397486587,5.880397486631,5.880397486631,5.4491711118,3.396898667959,3.396898667959,3.396898667959,3.396898667759,3.396898667759,2.4164270348,2.4164270348,2.3076726809,2.3076726809,2.03382663,0,3.59951710844,3.59951710844,3.59951710844,3.5995171085,3.5995171085,4.5464212191,4.5464212191,4.5464212191,4.5464212191,4.546421218713,4.546421218713,5.5220125122,5.5220125122,5.82346684723
"t87",6.82656630667,6.82488015907,6.82488015907,6.01326793067,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793029,6.01326793029,6.01326793024,6.01326793028,6.01326793028,6.01326793024,6.01326792987,6.01326792994,6.01326793025,6.01326793025,6.0132679302329,6.0132679302329,6.01326793026,6.01326793016,6.01326793016,6.01326793022,6.01326793022,6.01326793024,6.01326793024,6.01326793026,6.01326793017,6.01326793017,6.01326793027,6.01326793026,6.01326793026,6.01326793026,6.01326792988,6.01326792988,6.01326793027,6.01326793027,6.01326793022,6.01326793022,6.01326793022,6.01326793022,6.01326793022,6.01326793013,6.01326793013,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793027,6.01326793027,6.0132679299,6.0132679299,6.01326793017,6.01326793017,6.01326793067,6.01326793067,6.01326793067,6.01326793027,6.01326793027,5.52136294287,4.432499513671,5.880397486471,5.880397486271,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486451,5.880397486451,5.880397486471,5.452897115671,5.880397486271,5.880397486231,5.880397486227,5.880397486227,5.880397486271,5.880397486271,5.44917111144,3.599517108599,3.599517108599,3.599517108599,3.599517108399,3.599517108399,3.59951710864,3.59951710864,3.59951710854,3.59951710854,3.59951710844,3.59951710844,0,0.17214588448,0.17214588448,0.42089689294,0.69929164414,4.54642121874,4.54642121874,4.54642121874,4.54642121874,4.546421218353,4.546421218353,5.52201251184,5.52201251184,5.82346684687
"t94",6.82656630667,6.82488015907,6.82488015907,6.01326793067,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793029,6.01326793029,6.01326793024,6.01326793028,6.01326793028,6.01326793024,6.01326792987,6.01326792994,6.01326793025,6.01326793025,6.0132679302329,6.0132679302329,6.01326793026,6.01326793016,6.01326793016,6.01326793022,6.01326793022,6.01326793024,6.01326793024,6.01326793026,6.01326793017,6.01326793017,6.01326793027,6.01326793026,6.01326793026,6.01326793026,6.01326792988,6.01326792988,6.01326793027,6.01326793027,6.01326793022,6.01326793022,6.01326793022,6.01326793022,6.01326793022,6.01326793013,6.01326793013,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793027,6.01326793027,6.0132679299,6.0132679299,6.01326793017,6.01326793017,6.01326793067,6.01326793067,6.01326793067,6.01326793027,6.01326793027,5.52136294287,4.432499513671,5.880397486471,5.880397486271,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486451,5.880397486451,5.880397486471,5.452897115671,5.880397486271,5.880397486231,5.880397486227,5.880397486227,5.880397486271,5.880397486271,5.44917111144,3.599517108599,3.599517108599,3.599517108599,3.599517108399,3.599517108399,3.59951710864,3.59951710864,3.59951710854,3.59951710854,3.59951710844,3.59951710844,0.17214588448,0,0.12869916606,0.42089689294,0.69929164414,4.54642121874,4.54642121874,4.54642121874,4.54642121874,4.546421218353,4.546421218353,5.52201251184,5.52201251184,5.82346684687
"t95",6.82656630667,6.82488015907,6.82488015907,6.01326793067,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793029,6.01326793029,6.01326793024,6.01326793028,6.01326793028,6.01326793024,6.01326792987,6.01326792994,6.01326793025,6.01326793025,6.0132679302329,6.0132679302329,6.01326793026,6.01326793016,6.01326793016,6.01326793022,6.01326793022,6.01326793024,6.01326793024,6.01326793026,6.01326793017,6.01326793017,6.01326793027,6.01326793026,6.01326793026,6.01326793026,6.01326792988,6.01326792988,6.01326793027,6.01326793027,6.01326793022,6.01326793022,6.01326793022,6.01326793022,6.01326793022,6.01326793013,6.01326793013,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793027,6.01326793027,6.0132679299,6.0132679299,6.01326793017,6.01326793017,6.01326793067,6.01326793067,6.01326793067,6.01326793027,6.01326793027,5.52136294287,4.432499513671,5.880397486471,5.880397486271,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486471,5.880397486451,5.880397486451,5.880397486471,5.452897115671,5.880397486271,5.880397486231,5.880397486227,5.880397486227,5.880397486271,5.880397486271,5.44917111144,3.599517108599,3.599517108599,3.599517108599,3.599517108399,3.599517108399,3.59951710864,3.59951710864,3.59951710854,3.59951710854,3.59951710844,3.59951710844,0.17214588448,0.12869916606,0,0.42089689294,0.69929164414,4.54642121874,4.54642121874,4.54642121874,4.54642121874,4.546421218353,4.546421218353,5.52201251184,5.52201251184,5.82346684687
"t65",6.82656630673,6.82488015913,6.82488015913,6.01326793073,6.01326793031,6.01326793031,6.01326793031,6.01326793031,6.01326793035,6.01326793035,6.0132679303,6.01326793034,6.01326793034,6.0132679303,6.01326792993,6.01326793,6.01326793031,6.01326793031,6.0132679302929,6.0132679302929,6.01326793032,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.0132679303,6.0132679303,6.01326793032,6.01326793023,6.01326793023,6.01326793033,6.01326793032,6.01326793032,6.01326793032,6.01326792994,6.01326792994,6.01326793033,6.01326793033,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793033,6.01326793033,6.01326792996,6.01326792996,6.01326793023,6.01326793023,6.01326793073,6.01326793073,6.01326793073,6.01326793033,6.01326793033,5.52136294293,4.432499513731,5.880397486531,5.880397486331,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486511,5.880397486511,5.880397486531,5.452897115731,5.880397486331,5.880397486291,5.880397486287,5.880397486287,5.880397486331,5.880397486331,5.4491711115,3.599517108659,3.599517108659,3.599517108659,3.599517108459,3.599517108459,3.5995171087,3.5995171087,3.5995171086,3.5995171086,3.5995171085,3.5995171085,0.42089689294,0.42089689294,0.42089689294,0,0.6992916442,4.5464212188,4.5464212188,4.5464212188,4.5464212188,4.546421218413,4.546421218413,5.5220125119,5.5220125119,5.82346684693
"t58",6.82656630673,6.82488015913,6.82488015913,6.01326793073,6.01326793031,6.01326793031,6.01326793031,6.01326793031,6.01326793035,6.01326793035,6.0132679303,6.01326793034,6.01326793034,6.0132679303,6.01326792993,6.01326793,6.01326793031,6.01326793031,6.0132679302929,6.0132679302929,6.01326793032,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.0132679303,6.0132679303,6.01326793032,6.01326793023,6.01326793023,6.01326793033,6.01326793032,6.01326793032,6.01326793032,6.01326792994,6.01326792994,6.01326793033,6.01326793033,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793033,6.01326793033,6.01326792996,6.01326792996,6.01326793023,6.01326793023,6.01326793073,6.01326793073,6.01326793073,6.01326793033,6.01326793033,5.52136294293,4.432499513731,5.880397486531,5.880397486331,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486511,5.880397486511,5.880397486531,5.452897115731,5.880397486331,5.880397486291,5.880397486287,5.880397486287,5.880397486331,5.880397486331,5.4491711115,3.599517108659,3.599517108659,3.599517108659,3.599517108459,3.599517108459,3.5995171087,3.5995171087,3.5995171086,3.5995171086,3.5995171085,3.5995171085,0.69929164414,0.69929164414,0.69929164414,0.6992916442,0,4.5464212188,4.5464212188,4.5464212188,4.5464212188,4.546421218413,4.546421218413,5.5220125119,5.5220125119,5.82346684693
"t23",6.82656630673,6.82488015913,6.82488015913,6.01326793073,6.01326793031,6.01326793031,6.01326793031,6.01326793031,6.01326793035,6.01326793035,6.0132679303,6.01326793034,6.01326793034,6.0132679303,6.01326792993,6.01326793,6.01326793031,6.01326793031,6.0132679302929,6.0132679302929,6.01326793032,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.0132679303,6.0132679303,6.01326793032,6.01326793023,6.01326793023,6.01326793033,6.01326793032,6.01326793032,6.01326793032,6.01326792994,6.01326792994,6.01326793033,6.01326793033,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793033,6.01326793033,6.01326792996,6.01326792996,6.01326793023,6.01326793023,6.01326793073,6.01326793073,6.01326793073,6.01326793033,6.01326793033,5.52136294293,4.432499513731,5.880397486531,5.880397486331,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486511,5.880397486511,5.880397486531,5.452897115731,5.880397486331,5.880397486291,5.880397486287,5.880397486287,5.880397486331,5.880397486331,5.4491711115,4.546421219259,4.546421219259,4.546421219259,4.546421219059,4.546421219059,4.5464212193,4.5464212193,4.5464212192,4.5464212192,4.5464212191,4.5464212191,4.54642121874,4.54642121874,4.54642121874,4.5464212188,4.5464212188,0,1.8030535338,2.4767836288,2.4767836288,2.476783628413,2.476783628413,5.5220125119,5.5220125119,5.82346684693
"t24",6.82656630673,6.82488015913,6.82488015913,6.01326793073,6.01326793031,6.01326793031,6.01326793031,6.01326793031,6.01326793035,6.01326793035,6.0132679303,6.01326793034,6.01326793034,6.0132679303,6.01326792993,6.01326793,6.01326793031,6.01326793031,6.0132679302929,6.0132679302929,6.01326793032,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.0132679303,6.0132679303,6.01326793032,6.01326793023,6.01326793023,6.01326793033,6.01326793032,6.01326793032,6.01326793032,6.01326792994,6.01326792994,6.01326793033,6.01326793033,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793033,6.01326793033,6.01326792996,6.01326792996,6.01326793023,6.01326793023,6.01326793073,6.01326793073,6.01326793073,6.01326793033,6.01326793033,5.52136294293,4.432499513731,5.880397486531,5.880397486331,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486511,5.880397486511,5.880397486531,5.452897115731,5.880397486331,5.880397486291,5.880397486287,5.880397486287,5.880397486331,5.880397486331,5.4491711115,4.546421219259,4.546421219259,4.546421219259,4.546421219059,4.546421219059,4.5464212193,4.5464212193,4.5464212192,4.5464212192,4.5464212191,4.5464212191,4.54642121874,4.54642121874,4.54642121874,4.5464212188,4.5464212188,1.8030535338,0,2.4767836288,2.4767836288,2.476783628413,2.476783628413,5.5220125119,5.5220125119,5.82346684693
"t81",6.82656630673,6.82488015913,6.82488015913,6.01326793073,6.01326793031,6.01326793031,6.01326793031,6.01326793031,6.01326793035,6.01326793035,6.0132679303,6.01326793034,6.01326793034,6.0132679303,6.01326792993,6.01326793,6.01326793031,6.01326793031,6.0132679302929,6.0132679302929,6.01326793032,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.0132679303,6.0132679303,6.01326793032,6.01326793023,6.01326793023,6.01326793033,6.01326793032,6.01326793032,6.01326793032,6.01326792994,6.01326792994,6.01326793033,6.01326793033,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793033,6.01326793033,6.01326792996,6.01326792996,6.01326793023,6.01326793023,6.01326793073,6.01326793073,6.01326793073,6.01326793033,6.01326793033,5.52136294293,4.432499513731,5.880397486531,5.880397486331,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486511,5.880397486511,5.880397486531,5.452897115731,5.880397486331,5.880397486291,5.880397486287,5.880397486287,5.880397486331,5.880397486331,5.4491711115,4.546421219259,4.546421219259,4.546421219259,4.546421219059,4.546421219059,4.5464212193,4.5464212193,4.5464212192,4.5464212192,4.5464212191,4.5464212191,4.54642121874,4.54642121874,4.54642121874,4.5464212188,4.5464212188,2.4767836288,2.4767836288,0,0.2732638194,2.055326880813,2.055326880813,5.5220125119,5.5220125119,5.82346684693
