"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t55",-0.0650379320914702,0.0433717735037882,0.0382284598627762,0.00117363296640987,0.0889304469372775,-0.14287654373335,-0.0423937878305289,-0.000566744328618536,-0.00325222719667143,-0.000447682098511593,0.000109665964478877,-0.00234239576690225,-0.00817135680784896,7.1299178051728e-05,-0.0529106367073393,-0.000257445198855361,-0.583493298365079,0.0162394981047929,0.00118009027108798,-0.0793113161490262,-0.000622321494334451,-2.94530526596494e-05,-0.0187067348874073,0.31012423635,-0.00013965242599936,0.0142577497042453,2.88696029666047e-05,-0.0253590300142513,0.00151788010140416,0.0710206117279822,-0.00177874584641655,-0.00141638049365848,-2.45411197540016e-06,-0.000558210692585161,-0.000321736275480231,0.00451227287730729,0.00588300135727982,0.000118063087290258,3.75457334702458e-06,-0.000197484319808606,0.000113113410030665,2.58273396979811e-05,-0.000612114602018037,0.000723882160497179,3.91429928575752e-16,0.000169932802845831,-4.34195686446352e-05,-0.000279772453381105,4.22429421049792e-17,-1.95704375559315e-16,-0.000477965326933527,-0.000913621218651045,-0.000487448107902305,-3.83920706605988e-06,-5.68989300120393e-16,-0.000325145162570969,-2.46015047663277e-16,-0.00058427276802842,0.00367790694832424,-5.89421218154261e-05,3.72659891006275e-05,4.40859963890911e-16,0.000601727409476263,2.23609179583698e-15,-1.5070716338495e-15,2.56469900862563e-06,0.000111562301428715,0.00234007348800112,-6.42115838248909e-05,-5.90947093205726e-06,-4.16205140885423e-15,-4.67191169916744e-16,-2.69715378681018e-15,-3.39794399073362e-15,0.707106781186548,1.08981689953317e-05,-6.77766916470174e-16,4.68446303898166e-05,5.70399796047798e-15,-2.58912551525003e-15,5.59066669576105e-15,2.17811625718022e-15,0.000228345114617019,1.75173178920046e-05,1.0460572492595e-15,-8.35329370405861e-16,7.80049822591755e-17,3.85680752565474e-15,-5.80654487359667e-16,9.06148252070105e-16,1.93197323504675e-15,-8.1871314413012e-16,1.19673673310663e-15,-7.22867405126674e-16,-9.83004769768633e-17,-8.17706235366556e-16,-1.55037490541853e-16,2.92147936250295e-15,1.14923161466788e-15,5.3863048430679e-16,-0.0995037190209973
"t56",-0.0650379320914703,0.0433717735037883,0.0382284598627762,0.00117363296640988,0.0889304469372776,-0.14287654373335,-0.0423937878305289,-0.000566744328618528,-0.00325222719667145,-0.000447682098511581,0.000109665964478771,-0.00234239576690224,-0.00817135680784898,7.12991780518019e-05,-0.0529106367073393,-0.000257445198855308,-0.583493298365079,0.0162394981047933,0.00118009027108799,-0.0793113161490261,-0.000622321494334571,-2.94530526601852e-05,-0.0187067348874072,0.310124236350001,-0.00013965242599891,0.0142577497042455,2.88696029677149e-05,-0.0253590300142515,0.00151788010140444,0.0710206117279819,-0.00177874584641664,-0.00141638049365866,-2.45411197534235e-06,-0.000558210692584707,-0.000321736275480124,0.00451227287730705,0.00588300135727994,0.000118063087290705,3.75457334726791e-06,-0.000197484319809173,0.0001131134100304,2.58273396982067e-05,-0.000612114602018802,0.000723882160497221,-2.60826098391411e-16,0.000169932802845198,-4.34195686443945e-05,-0.000279772453380782,-2.39773873501549e-17,-5.2877128294686e-16,-0.000477965326932989,-0.000913621218650933,-0.000487448107901599,-3.83920706630708e-06,-9.15933995315754e-16,-0.00032514516257042,2.55288597089315e-16,-0.000584272768026116,0.00367790694832259,-5.89421218152848e-05,3.72659890983529e-05,-2.76720966155241e-16,0.000601727409475862,-2.15922939678687e-15,1.58479346381385e-15,2.56469900837939e-06,0.00011156230142824,0.00234007348799951,-6.42115838257804e-05,-5.90947093170098e-06,4.39013532634284e-15,8.03850747477562e-16,2.64558633375483e-15,3.22845955160399e-15,-0.707106781186547,1.08981690603563e-05,6.58271508125139e-16,4.68446304015434e-05,-3.64269212808506e-15,2.03217782475222e-15,-5.61108783428992e-15,-3.11105562107305e-15,0.000228345114610929,1.751731789137e-05,-9.9544858247282e-16,3.99793744221862e-16,-2.66869710371978e-16,-4.12985935763849e-15,4.71106486984088e-16,2.01362156341955e-16,-1.4748111124113e-15,1.20194914235194e-16,-1.30126507182426e-15,1.21308399412934e-15,-5.86900749084065e-16,-5.77263698184286e-16,6.32870941345984e-16,2.9318877033585e-15,1.90461452927271e-15,2.65454317532704e-15,-0.0995037190209981
"t63",-0.0680742778227133,0.0477564903887448,0.0455768852181452,0.00153058213809869,0.125667297008126,-0.213424908592069,-0.0670412970581531,-0.000907191882698741,-0.00634868765720929,-0.00143000038032956,0.000611556020333124,-0.0271341428417954,-0.244243224446874,-0.000227933770017144,0.0298512923944197,8.60218480876295e-05,0.10469748957118,-0.00223181097796574,8.64817983621892e-06,-0.00362891171708907,-3.09535926407554e-05,-1.45395410302677e-06,-0.000904657912088203,0.0141083235276593,6.17803183018444e-06,-0.00266150640163026,-3.13978149116234e-05,0.574672599182584,0.004620256341834,0.109710933822597,-0.00247169675049359,-0.00135758509496696,-1.96090206790185e-06,-0.000427993076315737,-0.000230072078341123,0.00308892139092131,0.00400634491106049,7.35367317626409e-05,2.33761002482011e-06,-0.000122618210699607,7.01813269088703e-05,1.60076946107332e-05,-0.000379347874075163,0.000448468658163149,-4.40338701651624e-17,0.000105074539834467,-2.68458538772799e-05,-0.000172979286052607,-2.17996836871343e-16,-2.47221789904875e-16,-0.000295675152502942,-0.000566303714056545,-0.000303191911235836,-2.39189723131011e-06,5.89805981832114e-16,-0.000203119805986459,9.38793713836822e-17,-0.000368377352798878,0.002324025365972,-3.73247665617063e-05,2.38950770586792e-05,7.98636429853109e-17,0.000399531779544984,1.4277024660142e-16,-8.41610959005549e-16,1.8110004628337e-06,8.29138222305861e-05,0.020207666521521,-3.28792248886086e-05,-3.55926095632042e-06,6.42998473661822e-16,-8.32049744601336e-16,1.56313995787875e-16,-7.39484017787015e-16,5.62289222559385e-15,6.77628094086888e-06,-5.66720746990955e-15,2.92568949517588e-05,-2.24603047668842e-14,1.11921261357928e-13,-0.707106781186547,-1.22646800569169e-15,0.000143492946200228,1.10079513728695e-05,6.93644954914485e-15,-1.68017389458932e-15,-8.97732328258206e-16,1.88204478049832e-15,-2.6447693798067e-15,2.06973831208466e-16,1.66083227094589e-15,2.75815347082326e-16,-2.39794313603683e-15,1.31737503688133e-15,-9.42122057527901e-17,-7.47711158497669e-16,1.46577843779582e-15,3.68567179701492e-15,3.34343583980449e-17,1.89810680688651e-15,-0.0995037190209997
"t64",-0.0680742778227133,0.0477564903887448,0.0455768852181452,0.00153058213809869,0.125667297008126,-0.213424908592069,-0.067041297058153,-0.000907191882698726,-0.0063486876572093,-0.00143000038032949,0.000611556020333071,-0.0271341428417954,-0.244243224446874,-0.000227933770017162,0.0298512923944197,8.60218480876224e-05,0.10469748957118,-0.00223181097796607,8.64817983618582e-06,-0.00362891171708879,-3.09535926402437e-05,-1.45395410288436e-06,-0.000904657912088464,0.0141083235276591,6.17803183002409e-06,-0.00266150640163036,-3.13978149117796e-05,0.574672599182583,0.00462025634183342,0.109710933822596,-0.00247169675049364,-0.00135758509496674,-1.96090206803298e-06,-0.000427993076315281,-0.000230072078341005,0.00308892139092135,0.0040063449110605,7.35367317627956e-05,2.33761002357089e-06,-0.000122618210699766,7.01813269089613e-05,1.60076946106758e-05,-0.000379347874075737,0.000448468658162689,-2.45261793378502e-16,0.000105074539835335,-2.6845853877051e-05,-0.000172979286052459,-7.80146992861466e-17,-1.8477174476971e-16,-0.000295675152503539,-0.000566303714055997,-0.000303191911235288,-2.39189723219829e-06,-1.73472347597681e-16,-0.00020311980598657,2.59381238071854e-17,-0.000368377352797434,0.00232402536597204,-3.73247665621734e-05,2.38950770581981e-05,-6.22405939734721e-17,0.000399531779544356,-3.03391542301294e-16,9.26015032760171e-16,1.8110004648183e-06,8.29138222299374e-05,0.0202076665215201,-3.28792248907905e-05,-3.55926095957447e-06,-4.53346763334883e-16,1.10684427892013e-15,-1.64484228193123e-16,8.11327073274122e-16,-5.53137972496159e-15,6.77628095619512e-06,5.58958384813453e-15,2.92568949773305e-05,2.40094677075826e-14,-1.1185806704308e-13,0.707106781186547,2.15087202845033e-16,0.000143492946223373,1.1007951365744e-05,-7.22236412779705e-15,8.87216849980854e-16,8.26243793066928e-16,-2.37843607668652e-15,2.37556846931542e-15,8.19466950666701e-16,-1.73930948808959e-15,-1.02840025782378e-15,1.89029329486657e-15,-6.87965301376842e-16,-3.02411447556725e-16,-3.76808121399961e-16,-9.99952450007536e-16,1.51640009030602e-15,2.89103077791706e-15,1.17293865349137e-15,-0.0995037190210005
"t98",-0.0691876853544815,0.0493240206512349,0.0481133503499706,0.00164967679532994,0.137606195217668,-0.235980768321946,-0.0748013964134251,-0.00101404676292853,-0.00727885032420183,-0.00170510377851007,0.000746238112609938,-0.0336034826339389,-0.304907607698066,-0.000298067203172097,0.0443802172556279,0.000136598586318635,0.181444016159352,-0.00401703468086005,2.10495672260843e-05,-0.0128624095559684,-0.000136550707840033,-7.52183994615688e-06,-0.00515573586962025,0.0965194873795325,-1.73972747850616e-05,0.00465078923058778,2.71846885362531e-05,-0.336033572389839,-0.00204316352194421,-0.0333197196117788,0.000666029502488418,0.000132511405985036,-7.46258004182561e-08,-3.32787799757345e-05,-3.62150123141774e-05,0.000678323814758431,0.000913325077289678,3.4298583317208e-05,1.09670140852913e-06,-6.01048534870502e-05,3.48750587490369e-05,8.13632553357671e-06,-0.000193277687070125,0.00023033259633381,-3.89353886949121e-16,5.86442518469553e-05,-1.51897301759744e-05,-9.83291206081658e-05,-1.88995478697377e-16,-7.615723487984e-16,-0.000177402451200238,-0.00036275922067962,-0.000208593248074844,-1.69329884540468e-06,-9.0205620750794e-17,-0.000150303124447819,-4.4717698805393e-16,-0.0003146866181245,0.00205494981526712,-3.41242215564897e-05,2.64532506454467e-05,-5.03457637072093e-16,0.00068704821256561,-1.72252698278832e-15,-8.76233351530474e-16,5.10227153581018e-06,0.000306110975309425,0.384332193894671,0.000128766159649858,1.11275797223933e-06,-5.9742630326132e-16,-8.6217721926041e-16,4.08721783386673e-16,1.13262700104157e-16,2.81473926135927e-17,1.69446774087482e-06,2.89514718350808e-16,9.14268630862431e-06,-7.38374589680238e-16,3.82027563882322e-15,-1.32254486952652e-15,-5.82463859759363e-16,5.5684570855719e-05,4.27181699922371e-06,-3.29775213449829e-16,-8.24042574317837e-16,-4.41122912944772e-16,-1.05722330676595e-15,1.2724701619293e-16,4.17816955713492e-16,2.81246136374919e-16,-1.7499452458244e-16,1.82082253009487e-15,3.18436777792252e-15,-9.98433765922166e-16,-5.1893294704839e-17,-2.82477161327927e-15,-2.76379336207608e-14,0.707106781186549,8.08939409046937e-15,-0.0995037190209919
"t99",-0.0691876853544815,0.0493240206512349,0.0481133503499706,0.00164967679533,0.137606195217668,-0.235980768321946,-0.0748013964134251,-0.0010140467629285,-0.00727885032420188,-0.00170510377851022,0.000746238112610031,-0.033603482633939,-0.304907607698065,-0.000298067203172045,0.044380217255628,0.000136598586318705,0.181444016159352,-0.00401703468086002,2.10495672260795e-05,-0.0128624095559682,-0.000136550707839934,-7.52183994625924e-06,-0.00515573586962023,0.0965194873795326,-1.73972747854904e-05,0.00465078923058773,2.71846885352123e-05,-0.336033572389839,-0.00204316352194445,-0.033319719611779,0.000666029502488194,0.000132511405985081,-7.46258005660764e-08,-3.32787799758138e-05,-3.62150123140134e-05,0.000678323814758158,0.000913325077289712,3.42985833171791e-05,1.09670140939387e-06,-6.010485348679e-05,3.48750587491069e-05,8.13632553390594e-06,-0.000193277687069749,0.000230332596332579,6.8613110709364e-17,5.86442518468404e-05,-1.51897301761206e-05,-9.83291206081981e-05,6.12312474976909e-17,-4.97894380449927e-16,-0.000177402451201019,-0.0003627592206797,-0.00020859324807483,-1.69329884777778e-06,-6.17561557447743e-16,-0.000150303124448374,-1.33004017415465e-16,-0.000314686618125146,0.00205494981526696,-3.41242215565404e-05,2.64532506446951e-05,3.33517809261746e-16,0.000687048212567187,-6.08862312650932e-16,-3.29653803325648e-16,5.10227153638942e-06,0.000306110975309496,0.384332193894671,0.000128766159650305,1.11275797351339e-06,-1.45601065560933e-17,-3.50643911391659e-16,4.8289059712704e-16,2.69378696003107e-16,-8.87788978483935e-16,1.6944677394526e-06,-2.06228698811082e-16,9.14268630564991e-06,-2.14488099935241e-16,-6.92113212442512e-15,1.48775290207301e-15,-2.39178044520315e-15,5.56845708563994e-05,4.27181699988925e-06,1.49007082596827e-16,-1.62895427060392e-15,-2.44045507516827e-16,9.75872743371949e-16,-1.49674208299457e-16,8.52059394857042e-16,-5.85731262406038e-16,-5.70361795103007e-16,-2.55068031302073e-15,-2.2765417238021e-15,6.99042394709988e-16,-6.63910998196197e-16,3.11567988171826e-15,3.26159515938159e-14,-0.707106781186546,-4.99686936561806e-15,-0.0995037190210144
"t49",-0.0688308588833278,0.0488324315493196,0.0473402119841475,0.00161430633810121,0.134127571251363,-0.22948353741371,-0.072589462132118,-0.000983652569995976,-0.0070216835425421,-0.00163213107935565,0.000711327160563403,-0.0319503584596864,-0.289522952513685,-0.00028101137957872,0.041183811963746,0.000125949792609933,0.16610120553797,-0.00366735360717646,1.8914217933045e-05,-0.0114283768688956,-0.000120818568033476,-6.63951028445766e-06,-0.00454541457067071,0.0849291753935338,-1.49445390827469e-05,0.00396758517883606,2.28904958217616e-05,-0.28067717465141,-0.00169693116904692,-0.0274770650222019,0.000548095718996947,0.0001076074753178,-5.96634614846714e-08,-2.6450064837621e-05,-2.8369146933931e-05,0.000523586996233438,0.000703371221826872,2.32164589882289e-05,7.40266582235077e-07,-3.96312411829617e-05,2.28057692715188e-05,5.2420266676027e-06,-0.00012431502963661,0.000147301886415756,4.21240390358111e-16,3.47934373244245e-05,-8.8712767685871e-06,-5.71064259660636e-05,2.18959647123094e-16,3.3776548957529e-16,-9.54067086991088e-05,-0.000171135048521121,-7.93561853441586e-05,-5.73046490300565e-07,0,-4.02742517030029e-05,5.89762879167182e-16,-3.3363371374883e-06,-0.000110934921289322,3.97614975043499e-06,-1.21886700289282e-05,2.06830301650391e-16,-0.000750690910281744,2.75933239670131e-15,1.38363054632435e-15,-7.93450714590866e-06,-0.000529169658081219,-0.838864757971289,-0.000364203029380992,-1.01094581072067e-05,1.00139827587531e-15,1.84842740337453e-15,-9.386552652299e-16,-6.94006702547122e-16,1.00102307118061e-15,1.07872634996065e-05,-1.44336502541802e-16,4.2735621258117e-05,3.98186203733818e-15,3.2820980414217e-15,-6.77497100920715e-16,1.7388901884082e-15,0.000187644923215843,1.43950013447469e-05,-2.34547057084235e-16,2.19790256345589e-15,2.25370177849606e-16,-5.16480553014826e-16,-9.18214305423613e-17,-1.33185948121876e-16,6.37449483260477e-16,-5.71857429911964e-16,-2.36973233443506e-16,-3.76037992529959e-16,-6.31715164007617e-16,-1.28432855639531e-15,7.25364828284535e-16,3.31116004514045e-15,1.57161432416812e-15,1.65066422642815e-15,-0.0995037190209896
"t12",-0.0645317564869785,0.042720936861502,0.0373224596475982,0.0011382561086308,0.0859732850611888,-0.138008646184043,-0.0409589058811727,-0.000547665305006765,-0.00317312345012482,-0.000469645368702054,0.00013525146960409,-0.00406510006464593,-0.0269519877760749,2.98115632421052e-05,-0.0273856197624412,-0.000120298486233487,-0.222947702907091,0.00553902541587641,-5.39558490694247e-05,0.0513954214758302,0.000654618071836807,4.02506517857777e-05,0.0292738758451972,-0.604897595684719,-0.000821578964379917,0.0569861336770272,8.24644940476814e-05,-0.0893154538375682,0.00332281625790699,0.150027894473587,-0.00370769130838174,-0.00273748893960285,-4.44321251395411e-06,-0.000990891858349264,-0.000548563521506798,0.00745132324137905,0.00967288586162663,0.000171712920768062,5.45337704676876e-06,-0.000283931381480965,0.00016210544171881,3.68164908933836e-05,-0.000872062137146672,0.0010293320864543,6.25917514433328e-15,0.000236904128298147,-6.03366530843274e-05,-0.000388354516080953,-0.707106781186547,-2.17330297299609e-14,-0.000655300633180726,-0.00123524308946785,-0.00065040025749105,-5.09926227060947e-06,-2.35922392732846e-16,-0.000429167108042851,1.33263245695256e-16,-0.000760339850524051,0.00477514415499205,-7.63772479119232e-05,4.79339928940659e-05,1.35173338227908e-16,0.000769133100852471,-9.39569935122597e-18,-1.20467383785142e-15,3.27390574006987e-06,0.000142490731456312,0.00385115684047378,-8.10391825989559e-05,-7.44540591477139e-06,-3.0228457294228e-16,2.66094537986995e-16,1.12158176262909e-16,-2.09996019778389e-16,8.6582305350929e-17,1.36250926983566e-05,-2.47517204222007e-16,5.84299231423011e-05,1.17349316560186e-15,-2.7034941183259e-17,-1.41130117264669e-16,-3.11454678244216e-16,0.000283685042105619,2.17626751284302e-05,-4.58840958041738e-16,-3.6946537997527e-16,-1.05251316947068e-16,1.42564853972902e-17,-3.09376763291281e-16,4.53711897448788e-16,1.50358129706699e-16,-3.70844572087591e-16,6.75285571362885e-17,4.88458556963825e-16,-1.26004202516729e-16,-6.77694547481566e-16,2.43414877978911e-16,3.12688279258253e-15,1.24019427402522e-15,1.55613474017854e-15,-0.0995037190209987
"t13",-0.0645317564869785,0.042720936861502,0.0373224596475982,0.00113825610863082,0.0859732850611888,-0.138008646184043,-0.0409589058811727,-0.000547665305006777,-0.00317312345012488,-0.000469645368702092,0.000135251469604119,-0.00406510006464596,-0.0269519877760749,2.98115632420965e-05,-0.0273856197624412,-0.000120298486233519,-0.222947702907091,0.00553902541587644,-5.39558490694582e-05,0.05139542147583,0.000654618071836797,4.02506517857683e-05,0.0292738758451974,-0.604897595684719,-0.000821578964380521,0.0569861336770273,8.24644940475427e-05,-0.0893154538375679,0.0033228162579074,0.150027894473587,-0.00370769130838174,-0.00273748893960268,-4.44321251347296e-06,-0.00099089185834911,-0.000548563521506834,0.00745132324137926,0.00967288586162715,0.000171712920767916,5.45337704733006e-06,-0.000283931381479494,0.000162105441718803,3.68164908943644e-05,-0.000872062137146875,0.00102933208645429,-6.45287848762463e-15,0.000236904128299355,-6.03366530845546e-05,-0.000388354516084354,0.707106781186547,2.15292390374247e-14,-0.000655300633173324,-0.00123524308947086,-0.000650400257489689,-5.09926226788943e-06,2.77555756156289e-16,-0.000429167108042494,-6.86817514159389e-17,-0.00076033985052487,0.00477514415499119,-7.63772479115016e-05,4.79339928924986e-05,-7.45712164786342e-17,0.000769133100851731,-4.54355461967405e-17,1.1700537464183e-15,3.27390574099646e-06,0.000142490731456003,0.00385115684047404,-8.10391825987241e-05,-7.44540591438678e-06,4.87014607032838e-16,2.2184418081901e-17,-8.22764997802547e-17,4.64162273008773e-17,-9.38289352709405e-17,1.36250926979541e-05,1.07965387438192e-16,5.84299231424922e-05,8.0573178869478e-16,5.55832146744985e-16,-1.4806901009322e-16,-3.98190852043045e-16,0.000283685042106146,2.17626751284979e-05,3.76376158522669e-16,5.04835251945339e-16,-6.3760365858346e-17,-2.49421483321212e-16,2.45973795499469e-16,4.25243616820926e-16,2.70622605257818e-17,-1.59751138544253e-16,-2.10027199210189e-16,-2.43594749916668e-16,-3.22435920176533e-16,-7.20659340345623e-16,5.31786693394787e-16,2.87361316508948e-15,1.93392203954428e-15,1.60199351224987e-15,-0.0995037190209986
"t33",-0.0676139239996289,0.0470684012117308,0.0443506727280668,0.00146630209894312,0.118558236939408,-0.199057096528113,-0.0617471631560119,-0.00083322648833907,-0.00553617465272873,-0.00101765042808075,0.0002588380446613,0.0055242990950536,0.371951748666632,-0.000373162871579915,0.0362475752710119,9.98300011523975e-05,0.113112094220368,-0.00229808373111473,5.29923441494724e-05,-0.00841184880974372,-7.30334027853752e-05,-3.54344041102005e-06,-0.00225628259131749,0.0368876894734742,-5.30299464060105e-05,0.00491849347481048,9.55505621853974e-06,-0.00658319203095756,0.000525918011509762,0.0243736903824052,-0.000610417899800727,-0.000487959913453114,-8.48952752011796e-07,-0.000193231076640061,-0.000111300808793523,0.00155497955335808,0.00202559693162343,3.54429785224244e-05,1.12193691731219e-06,-5.66329062243734e-05,3.19327149320906e-05,7.07785124763279e-06,-0.000167164221549948,0.000195313609031109,6.79878067020806e-17,3.79162667312896e-05,-9.22728167924148e-06,-5.83812248519658e-05,-3.50713350262855e-16,-5.45528393377814e-16,-7.30265777679447e-05,-4.08470032641638e-05,8.10032715535176e-05,1.14580768950309e-06,-2.26207941267376e-15,0.000195326400644071,1.32403173471091e-15,0.00424002736813603,-0.812943008451029,-0.000627284442751909,0.000100336225094164,-1.13356400892353e-15,0.329120946134421,-1.22436902891889e-15,1.46015198470673e-15,2.8085716260788e-06,0.000127890643141284,0.00210589453166376,-7.55363296536137e-05,-6.52900451746049e-06,-2.34272644611311e-16,-9.27017561063849e-16,5.34892825032016e-16,-6.00765412063562e-16,8.15752164917852e-16,1.08917138679083e-05,1.45778381954388e-16,4.57044161197725e-05,-5.82753572827656e-16,-2.53058644887188e-15,1.0644984794031e-16,-6.87441417968412e-16,0.00021484957919587,1.64820039658715e-05,5.33373070864518e-16,5.65838941800765e-17,-2.28248940739986e-16,-6.06956444167936e-16,-4.9106515893983e-16,7.75836111745776e-16,5.24123697188756e-16,-7.12593280528382e-16,-1.19431458795003e-15,7.16647222206843e-16,-2.01028335232727e-16,-8.6291159533652e-16,3.29685926291509e-16,2.5551940260233e-15,2.0530607398235e-15,1.29021076060945e-15,-0.0995037190209877
